Photon    Tot. w/  
Energy    Coherent 

1.000E-03 2.624E+03 
1.500E-03 1.002E+03 
1.550E-03 9.257E+02 
1.550E-03 4.312E+03 
1.573E-03 3.936E+03 
1.596E-03 3.593E+03 
1.596E-03 5.103E+03 
1.686E-03 4.500E+03 
1.782E-03 3.970E+03 
1.782E-03 4.494E+03 
2.000E-03 3.407E+03 
3.000E-03 1.231E+03 
4.000E-03 5.815E+02 
5.000E-03 3.213E+02 
6.000E-03 1.969E+02 
8.000E-03 9.026E+01 
1.000E-02 4.912E+01 
1.347E-02 2.176E+01 
1.347E-02 1.471E+02 
1.500E-02 1.118E+02 
2.000E-02 5.266E+01 
3.000E-02 1.753E+01 
4.000E-02 7.901E+00 
5.000E-02 4.264E+00 
6.000E-02 2.582E+00 
8.000E-02 1.198E+00 
1.000E-01 6.861E-01 
1.500E-01 2.899E-01 
2.000E-01 1.838E-01 
3.000E-01 1.186E-01 
4.000E-01 9.563E-02 
5.000E-01 8.328E-02 
6.000E-01 7.516E-02 
8.000E-01 6.443E-02 
1.000E+00 5.728E-02 
1.022E+00 5.662E-02 
1.250E+00 5.094E-02 
1.500E+00 4.650E-02 
2.000E+00 4.089E-02 
2.044E+00 4.053E-02 
3.000E+00 3.552E-02 
4.000E+00 3.327E-02 
5.000E+00 3.229E-02 
6.000E+00 3.194E-02 
7.000E+00 3.196E-02 
8.000E+00 3.218E-02 
9.000E+00 3.252E-02 
1.000E+01 3.293E-02 
1.100E+01 3.338E-02 
1.200E+01 3.384E-02 
1.300E+01 3.429E-02 
1.400E+01 3.476E-02 
1.500E+01 3.521E-02 
1.600E+01 3.566E-02 
1.800E+01 3.653E-02 
2.000E+01 3.738E-02 
2.200E+01 3.818E-02 
2.400E+01 3.896E-02 
2.600E+01 3.968E-02 
2.800E+01 4.036E-02 
3.000E+01 4.100E-02 
4.000E+01 4.377E-02 
5.000E+01 4.595E-02 
6.000E+01 4.772E-02 
8.000E+01 5.042E-02 
1.000E+02 5.240E-02 
1.500E+02 5.564E-02 
2.000E+02 5.761E-02 
3.000E+02 5.996E-02 
4.000E+02 6.133E-02 
5.000E+02 6.223E-02 
6.000E+02 6.289E-02 
8.000E+02 6.376E-02 
1.000E+03 6.433E-02 
1.500E+03 6.516E-02 
2.000E+03 6.561E-02 
3.000E+03 6.610E-02 
4.000E+03 6.637E-02 
5.000E+03 6.653E-02 
6.000E+03 6.665E-02 
8.000E+03 6.681E-02 
1.000E+04 6.691E-02 
1.500E+04 6.704E-02 
2.000E+04 6.712E-02 
3.000E+04 6.719E-02 
4.000E+04 6.723E-02 
5.000E+04 6.726E-02 
6.000E+04 6.727E-02 
8.000E+04 6.730E-02 
1.000E+05 6.731E-02 
