Photon    Tot. w/  
Energy    Coherent 

1.000E-03 2.429E+03 
1.500E-03 8.341E+02 
2.000E-03 3.852E+02 
2.472E-03 2.169E+02 
2.472E-03 2.070E+03 
3.000E-03 1.339E+03 
4.000E-03 6.338E+02 
5.000E-03 3.487E+02 
6.000E-03 2.116E+02 
8.000E-03 9.464E+01 
1.000E-02 5.013E+01 
1.500E-02 1.550E+01 
2.000E-02 6.709E+00 
3.000E-02 2.113E+00 
4.000E-02 9.872E-01 
5.000E-02 5.849E-01 
6.000E-02 4.052E-01 
8.000E-02 2.586E-01 
1.000E-01 2.020E-01 
1.500E-01 1.506E-01 
2.000E-01 1.302E-01 
3.000E-01 1.091E-01 
4.000E-01 9.665E-02 
5.000E-01 8.782E-02 
6.000E-01 8.102E-02 
8.000E-01 7.098E-02 
1.000E+00 6.373E-02 
1.022E+00 6.304E-02 
1.250E+00 5.697E-02 
1.500E+00 5.193E-02 
2.000E+00 4.498E-02 
2.044E+00 4.450E-02 
3.000E+00 3.715E-02 
4.000E+00 3.293E-02 
5.000E+00 3.037E-02 
6.000E+00 2.872E-02 
7.000E+00 2.760E-02 
8.000E+00 2.682E-02 
9.000E+00 2.628E-02 
1.000E+01 2.590E-02 
1.100E+01 2.562E-02 
1.200E+01 2.542E-02 
1.300E+01 2.529E-02 
1.400E+01 2.521E-02 
1.500E+01 2.517E-02 
1.600E+01 2.515E-02 
1.800E+01 2.519E-02 
2.000E+01 2.529E-02 
2.200E+01 2.542E-02 
2.400E+01 2.558E-02 
2.600E+01 2.576E-02 
2.800E+01 2.594E-02 
3.000E+01 2.613E-02 
4.000E+01 2.708E-02 
5.000E+01 2.793E-02 
6.000E+01 2.868E-02 
8.000E+01 2.989E-02 
1.000E+02 3.083E-02 
1.500E+02 3.250E-02 
2.000E+02 3.356E-02 
3.000E+02 3.489E-02 
4.000E+02 3.569E-02 
5.000E+02 3.623E-02 
6.000E+02 3.664E-02 
8.000E+02 3.718E-02 
1.000E+03 3.752E-02 
1.500E+03 3.805E-02 
2.000E+03 3.836E-02 
3.000E+03 3.866E-02 
4.000E+03 3.885E-02 
5.000E+03 3.896E-02 
6.000E+03 3.903E-02 
8.000E+03 3.914E-02 
1.000E+04 3.920E-02 
1.500E+04 3.929E-02 
2.000E+04 3.933E-02 
3.000E+04 3.939E-02 
4.000E+04 3.943E-02 
5.000E+04 3.945E-02 
6.000E+04 3.945E-02 
8.000E+04 3.946E-02 
1.000E+05 3.946E-02 
