Photon    Tot. w/  
Energy    Coherent 

1.000E-03 6.952E+03 
1.042E-03 6.456E+03 
1.087E-03 5.997E+03 
1.087E-03 6.380E+03 
1.201E-03 5.288E+03 
1.328E-03 4.383E+03 
1.328E-03 4.442E+03 
1.500E-03 3.489E+03 
1.501E-03 3.486E+03 
1.501E-03 3.552E+03 
2.000E-03 1.962E+03 
3.000E-03 8.091E+02 
3.666E-03 5.148E+02 
3.666E-03 1.216E+03 
3.757E-03 1.144E+03 
3.850E-03 1.077E+03 
3.850E-03 1.522E+03 
4.000E-03 1.390E+03 
4.435E-03 1.079E+03 
4.435E-03 1.256E+03 
5.000E-03 9.323E+02 
5.366E-03 7.796E+02 
5.366E-03 8.268E+02 
5.542E-03 7.639E+02 
5.723E-03 7.058E+02 
5.723E-03 7.355E+02 
6.000E-03 6.568E+02 
8.000E-03 3.249E+02 
1.000E-02 1.874E+02 
1.500E-02 6.838E+01 
1.761E-02 4.586E+01 
1.761E-02 1.046E+02 
2.000E-02 7.445E+01 
2.160E-02 6.082E+01 
2.160E-02 8.554E+01 
2.201E-02 8.149E+01 
2.243E-02 7.762E+01 
2.243E-02 8.918E+01 
3.000E-02 4.315E+01 
4.000E-02 2.078E+01 
5.000E-02 1.176E+01 
6.000E-02 7.386E+00 
8.000E-02 3.566E+00 
1.000E-01 2.053E+00 
1.187E-01 1.359E+00 
1.187E-01 4.770E+00 
1.500E-01 2.696E+00 
2.000E-01 1.353E+00 
3.000E-01 5.412E-01 
4.000E-01 3.041E-01 
5.000E-01 2.052E-01 
6.000E-01 1.544E-01 
8.000E-01 1.049E-01 
1.000E+00 8.128E-02 
1.022E+00 7.945E-02 
1.250E+00 6.542E-02 
1.500E+00 5.728E-02 
2.000E+00 4.993E-02 
2.044E+00 4.957E-02 
3.000E+00 4.546E-02 
4.000E+00 4.487E-02 
5.000E+00 4.559E-02 
6.000E+00 4.679E-02 
7.000E+00 4.826E-02 
8.000E+00 4.981E-02 
9.000E+00 5.141E-02 
1.000E+01 5.304E-02 
1.100E+01 5.464E-02 
1.200E+01 5.618E-02 
1.300E+01 5.767E-02 
1.400E+01 5.912E-02 
1.500E+01 6.050E-02 
1.600E+01 6.184E-02 
1.800E+01 6.427E-02 
2.000E+01 6.651E-02 
2.200E+01 6.859E-02 
2.400E+01 7.052E-02 
2.600E+01 7.230E-02 
2.800E+01 7.396E-02 
3.000E+01 7.551E-02 
4.000E+01 8.193E-02 
5.000E+01 8.681E-02 
6.000E+01 9.067E-02 
8.000E+01 9.641E-02 
1.000E+02 1.005E-01 
1.500E+02 1.071E-01 
2.000E+02 1.110E-01 
3.000E+02 1.156E-01 
4.000E+02 1.183E-01 
5.000E+02 1.200E-01 
6.000E+02 1.213E-01 
8.000E+02 1.230E-01 
1.000E+03 1.240E-01 
1.500E+03 1.256E-01 
2.000E+03 1.265E-01 
3.000E+03 1.274E-01 
4.000E+03 1.279E-01 
5.000E+03 1.282E-01 
6.000E+03 1.285E-01 
8.000E+03 1.288E-01 
1.000E+04 1.290E-01 
1.500E+04 1.292E-01 
2.000E+04 1.293E-01 
3.000E+04 1.295E-01 
4.000E+04 1.296E-01 
5.000E+04 1.296E-01 
6.000E+04 1.296E-01 
8.000E+04 1.297E-01 
1.000E+05 1.297E-01 
