Photon    Tot. w/  
Energy    Coherent 

1.000E-03 7.133E+03 
1.001E-03 7.122E+03 
1.002E-03 7.110E+03 
1.002E-03 7.417E+03 
1.035E-03 7.263E+03 
1.069E-03 7.112E+03 
1.069E-03 7.321E+03 
1.208E-03 5.970E+03 
1.366E-03 4.870E+03 
1.366E-03 5.182E+03 
1.500E-03 4.320E+03 
1.747E-03 3.169E+03 
1.747E-03 3.207E+03 
1.840E-03 2.878E+03 
1.937E-03 2.583E+03 
1.937E-03 2.630E+03 
2.000E-03 2.457E+03 
3.000E-03 1.015E+03 
4.000E-03 5.286E+02 
4.498E-03 4.034E+02 
4.498E-03 8.657E+02 
4.630E-03 8.231E+02 
4.766E-03 7.827E+02 
4.766E-03 1.072E+03 
5.000E-03 9.769E+02 
5.397E-03 8.090E+02 
5.397E-03 9.432E+02 
6.000E-03 7.250E+02 
6.793E-03 5.283E+02 
6.793E-03 5.594E+02 
6.996E-03 5.200E+02 
7.205E-03 4.834E+02 
7.205E-03 5.031E+02 
8.000E-03 3.894E+02 
1.000E-02 2.256E+02 
1.500E-02 8.311E+01 
2.000E-02 4.085E+01 
2.090E-02 3.665E+01 
2.090E-02 8.096E+01 
2.367E-02 5.834E+01 
2.681E-02 4.207E+01 
2.681E-02 5.978E+01 
2.725E-02 5.733E+01 
2.770E-02 5.498E+01 
2.770E-02 6.301E+01 
3.000E-02 5.173E+01 
4.000E-02 2.537E+01 
5.000E-02 1.450E+01 
6.000E-02 9.164E+00 
8.000E-02 4.454E+00 
1.000E-01 2.567E+00 
1.431E-01 1.094E+00 
1.431E-01 3.501E+00 
1.500E-01 3.143E+00 
2.000E-01 1.592E+00 
3.000E-01 6.399E-01 
4.000E-01 3.574E-01 
5.000E-01 2.386E-01 
6.000E-01 1.773E-01 
8.000E-01 1.176E-01 
1.000E+00 8.941E-02 
1.022E+00 8.721E-02 
1.250E+00 7.067E-02 
1.500E+00 6.118E-02 
2.000E+00 5.276E-02 
2.044E+00 5.232E-02 
3.000E+00 4.754E-02 
4.000E+00 4.661E-02 
5.000E+00 4.719E-02 
6.000E+00 4.820E-02 
7.000E+00 4.965E-02 
8.000E+00 5.124E-02 
9.000E+00 5.290E-02 
1.000E+01 5.455E-02 
1.100E+01 5.621E-02 
1.200E+01 5.782E-02 
1.300E+01 5.937E-02 
1.400E+01 6.088E-02 
1.500E+01 6.232E-02 
1.600E+01 6.371E-02 
1.800E+01 6.628E-02 
2.000E+01 6.861E-02 
2.200E+01 7.081E-02 
2.400E+01 7.283E-02 
2.600E+01 7.473E-02 
2.800E+01 7.649E-02 
3.000E+01 7.810E-02 
4.000E+01 8.487E-02 
5.000E+01 9.003E-02 
6.000E+01 9.411E-02 
8.000E+01 1.002E-01 
1.000E+02 1.045E-01 
1.500E+02 1.114E-01 
2.000E+02 1.155E-01 
3.000E+02 1.203E-01 
4.000E+02 1.231E-01 
5.000E+02 1.249E-01 
6.000E+02 1.262E-01 
8.000E+02 1.280E-01 
1.000E+03 1.291E-01 
1.500E+03 1.307E-01 
2.000E+03 1.316E-01 
3.000E+03 1.325E-01 
4.000E+03 1.331E-01 
5.000E+03 1.335E-01 
6.000E+03 1.337E-01 
8.000E+03 1.340E-01 
1.000E+04 1.342E-01 
1.500E+04 1.344E-01 
2.000E+04 1.346E-01 
3.000E+04 1.347E-01 
4.000E+04 1.348E-01 
5.000E+04 1.349E-01 
6.000E+04 1.349E-01 
8.000E+04 1.349E-01 
1.000E+05 1.350E-01 
