Photon    Tot. w/  
Energy    Coherent 

1.000E-03 5.442E+03 
1.500E-03 2.468E+03 
2.000E-03 1.348E+03 
2.580E-03 7.725E+02 
2.580E-03 1.782E+03 
2.633E-03 1.819E+03 
2.688E-03 1.857E+03 
2.688E-03 2.582E+03 
3.000E-03 2.053E+03 
3.177E-03 1.774E+03 
3.177E-03 2.048E+03 
3.427E-03 1.702E+03 
3.696E-03 1.414E+03 
3.696E-03 1.498E+03 
3.845E-03 1.364E+03 
3.999E-03 1.243E+03 
3.999E-03 1.297E+03 
4.000E-03 1.296E+03 
5.000E-03 7.579E+02 
6.000E-03 4.856E+02 
8.000E-03 2.379E+02 
1.000E-02 1.360E+02 
1.342E-02 6.490E+01 
1.342E-02 1.560E+02 
1.500E-02 1.160E+02 
1.571E-02 1.027E+02 
1.571E-02 1.416E+02 
1.605E-02 1.348E+02 
1.639E-02 1.282E+02 
1.639E-02 1.477E+02 
2.000E-02 8.951E+01 
3.000E-02 3.152E+01 
4.000E-02 1.495E+01 
5.000E-02 8.378E+00 
6.000E-02 5.233E+00 
8.000E-02 2.522E+00 
9.053E-02 1.856E+00 
9.053E-02 7.379E+00 
1.000E-01 5.737E+00 
1.500E-01 2.082E+00 
2.000E-01 1.033E+00 
3.000E-01 4.164E-01 
4.000E-01 2.391E-01 
5.000E-01 1.656E-01 
6.000E-01 1.277E-01 
8.000E-01 9.037E-02 
1.000E+00 7.214E-02 
1.022E+00 7.068E-02 
1.250E+00 5.954E-02 
1.500E+00 5.285E-02 
2.000E+00 4.659E-02 
2.044E+00 4.626E-02 
3.000E+00 4.280E-02 
4.000E+00 4.242E-02 
5.000E+00 4.317E-02 
6.000E+00 4.438E-02 
7.000E+00 4.578E-02 
8.000E+00 4.725E-02 
9.000E+00 4.876E-02 
1.000E+01 5.025E-02 
1.100E+01 5.174E-02 
1.200E+01 5.317E-02 
1.300E+01 5.458E-02 
1.400E+01 5.593E-02 
1.500E+01 5.721E-02 
1.600E+01 5.845E-02 
1.800E+01 6.071E-02 
2.000E+01 6.276E-02 
2.200E+01 6.467E-02 
2.400E+01 6.646E-02 
2.600E+01 6.811E-02 
2.800E+01 6.964E-02 
3.000E+01 7.106E-02 
4.000E+01 7.699E-02 
5.000E+01 8.152E-02 
6.000E+01 8.509E-02 
8.000E+01 9.041E-02 
1.000E+02 9.422E-02 
1.500E+02 1.003E-01 
2.000E+02 1.039E-01 
3.000E+02 1.082E-01 
4.000E+02 1.107E-01 
5.000E+02 1.123E-01 
6.000E+02 1.134E-01 
8.000E+02 1.150E-01 
1.000E+03 1.160E-01 
1.500E+03 1.174E-01 
2.000E+03 1.182E-01 
3.000E+03 1.191E-01 
4.000E+03 1.195E-01 
5.000E+03 1.199E-01 
6.000E+03 1.200E-01 
8.000E+03 1.203E-01 
1.000E+04 1.205E-01 
1.500E+04 1.207E-01 
2.000E+04 1.208E-01 
3.000E+04 1.210E-01 
4.000E+04 1.210E-01 
5.000E+04 1.211E-01 
6.000E+04 1.211E-01 
8.000E+04 1.212E-01 
1.000E+05 1.212E-01 
