Photon    Tot. w/  
Energy    Coherent 

1.000E-03 3.184E+03 
1.500E-03 1.105E+03 
2.000E-03 5.120E+02 
3.000E-03 1.704E+02 
3.203E-03 1.424E+02 
3.203E-03 1.275E+03 
4.000E-03 7.571E+02 
5.000E-03 4.225E+02 
6.000E-03 2.594E+02 
8.000E-03 1.180E+02 
1.000E-02 6.315E+01 
1.500E-02 1.983E+01 
2.000E-02 8.630E+00 
3.000E-02 2.696E+00 
4.000E-02 1.228E+00 
5.000E-02 7.012E-01 
6.000E-02 4.664E-01 
8.000E-02 2.760E-01 
1.000E-01 2.043E-01 
1.500E-01 1.427E-01 
2.000E-01 1.205E-01 
3.000E-01 9.953E-02 
4.000E-01 8.776E-02 
5.000E-01 7.958E-02 
6.000E-01 7.335E-02 
8.000E-01 6.419E-02 
1.000E+00 5.762E-02 
1.022E+00 5.700E-02 
1.250E+00 5.150E-02 
1.500E+00 4.695E-02 
2.000E+00 4.074E-02 
2.044E+00 4.030E-02 
3.000E+00 3.385E-02 
4.000E+00 3.019E-02 
5.000E+00 2.802E-02 
6.000E+00 2.667E-02 
7.000E+00 2.577E-02 
8.000E+00 2.517E-02 
9.000E+00 2.478E-02 
1.000E+01 2.451E-02 
1.100E+01 2.434E-02 
1.200E+01 2.423E-02 
1.300E+01 2.418E-02 
1.400E+01 2.417E-02 
1.500E+01 2.419E-02 
1.600E+01 2.423E-02 
1.800E+01 2.436E-02 
2.000E+01 2.453E-02 
2.200E+01 2.473E-02 
2.400E+01 2.495E-02 
2.600E+01 2.516E-02 
2.800E+01 2.539E-02 
3.000E+01 2.562E-02 
4.000E+01 2.669E-02 
5.000E+01 2.763E-02 
6.000E+01 2.842E-02 
8.000E+01 2.970E-02 
1.000E+02 3.069E-02 
1.500E+02 3.241E-02 
2.000E+02 3.350E-02 
3.000E+02 3.486E-02 
4.000E+02 3.567E-02 
5.000E+02 3.622E-02 
6.000E+02 3.662E-02 
8.000E+02 3.716E-02 
1.000E+03 3.751E-02 
1.500E+03 3.803E-02 
2.000E+03 3.832E-02 
3.000E+03 3.863E-02 
4.000E+03 3.881E-02 
5.000E+03 3.891E-02 
6.000E+03 3.899E-02 
8.000E+03 3.909E-02 
1.000E+04 3.915E-02 
1.500E+04 3.924E-02 
2.000E+04 3.930E-02 
3.000E+04 3.934E-02 
4.000E+04 3.937E-02 
5.000E+04 3.939E-02 
6.000E+04 3.939E-02 
8.000E+04 3.940E-02 
1.000E+05 3.942E-02 
