Photon    Tot. w/  
Energy    Coherent 

1.000E-03 6.538E+03 
1.500E-03 2.579E+03 
2.000E-03 1.292E+03 
3.000E-03 4.729E+02 
3.173E-03 4.107E+02 
3.173E-03 1.355E+03 
3.251E-03 1.283E+03 
3.330E-03 1.216E+03 
3.330E-03 1.664E+03 
3.465E-03 1.515E+03 
3.604E-03 1.379E+03 
3.604E-03 1.582E+03 
4.000E-03 1.227E+03 
5.000E-03 6.914E+02 
6.000E-03 4.307E+02 
8.000E-03 2.017E+02 
1.000E-02 1.110E+02 
1.500E-02 3.715E+01 
2.000E-02 1.704E+01 
2.435E-02 1.003E+01 
2.435E-02 5.901E+01 
3.000E-02 3.465E+01 
4.000E-02 1.614E+01 
5.000E-02 8.848E+00 
6.000E-02 5.399E+00 
8.000E-02 2.480E+00 
1.000E-01 1.377E+00 
1.500E-01 5.115E-01 
2.000E-01 2.827E-01 
3.000E-01 1.506E-01 
4.000E-01 1.103E-01 
5.000E-01 9.135E-02 
6.000E-01 8.011E-02 
8.000E-01 6.670E-02 
1.000E+00 5.850E-02 
1.022E+00 5.775E-02 
1.250E+00 5.159E-02 
1.500E+00 4.702E-02 
2.000E+00 4.162E-02 
2.044E+00 4.129E-02 
3.000E+00 3.704E-02 
4.000E+00 3.552E-02 
5.000E+00 3.518E-02 
6.000E+00 3.537E-02 
7.000E+00 3.586E-02 
8.000E+00 3.651E-02 
9.000E+00 3.724E-02 
1.000E+01 3.802E-02 
1.100E+01 3.882E-02 
1.200E+01 3.960E-02 
1.300E+01 4.037E-02 
1.400E+01 4.110E-02 
1.500E+01 4.181E-02 
1.600E+01 4.249E-02 
1.800E+01 4.379E-02 
2.000E+01 4.501E-02 
2.200E+01 4.616E-02 
2.400E+01 4.724E-02 
2.600E+01 4.824E-02 
2.800E+01 4.918E-02 
3.000E+01 5.006E-02 
4.000E+01 5.376E-02 
5.000E+01 5.663E-02 
6.000E+01 5.893E-02 
8.000E+01 6.240E-02 
1.000E+02 6.494E-02 
1.500E+02 6.904E-02 
2.000E+02 7.152E-02 
3.000E+02 7.451E-02 
4.000E+02 7.620E-02 
5.000E+02 7.732E-02 
6.000E+02 7.818E-02 
8.000E+02 7.925E-02 
1.000E+03 7.995E-02 
1.500E+03 8.098E-02 
2.000E+03 8.158E-02 
3.000E+03 8.218E-02 
4.000E+03 8.251E-02 
5.000E+03 8.273E-02 
6.000E+03 8.284E-02 
8.000E+03 8.306E-02 
1.000E+04 8.317E-02 
1.500E+04 8.334E-02 
2.000E+04 8.339E-02 
3.000E+04 8.350E-02 
4.000E+04 8.356E-02 
5.000E+04 8.362E-02 
6.000E+04 8.362E-02 
8.000E+04 8.361E-02 
1.000E+05 8.367E-02 
