Photon    Tot. w/  
Energy    Coherent 

1.000E-03 1.697E+03 
1.056E-03 1.492E+03 
1.115E-03 1.312E+03 
1.115E-03 3.819E+03 
1.129E-03 4.644E+03 
1.142E-03 5.648E+03 
1.142E-03 7.343E+03 
1.218E-03 6.832E+03 
1.298E-03 6.359E+03 
1.298E-03 7.205E+03 
1.500E-03 5.087E+03 
2.000E-03 2.515E+03 
3.000E-03 8.859E+02 
4.000E-03 4.130E+02 
5.000E-03 2.265E+02 
6.000E-03 1.382E+02 
8.000E-03 6.303E+01 
1.000E-02 3.420E+01 
1.037E-02 3.100E+01 
1.037E-02 2.214E+02 
1.500E-02 8.537E+01 
2.000E-02 3.928E+01 
3.000E-02 1.281E+01 
4.000E-02 5.726E+00 
5.000E-02 3.076E+00 
6.000E-02 1.868E+00 
8.000E-02 8.823E-01 
1.000E-01 5.198E-01 
1.500E-01 2.387E-01 
2.000E-01 1.619E-01 
3.000E-01 1.123E-01 
4.000E-01 9.325E-02 
5.000E-01 8.236E-02 
6.000E-01 7.487E-02 
8.000E-01 6.466E-02 
1.000E+00 5.767E-02 
1.022E+00 5.702E-02 
1.250E+00 5.139E-02 
1.500E+00 4.692E-02 
2.000E+00 4.113E-02 
2.044E+00 4.076E-02 
3.000E+00 3.538E-02 
4.000E+00 3.280E-02 
5.000E+00 3.156E-02 
6.000E+00 3.099E-02 
7.000E+00 3.082E-02 
8.000E+00 3.086E-02 
9.000E+00 3.104E-02 
1.000E+01 3.130E-02 
1.100E+01 3.161E-02 
1.200E+01 3.194E-02 
1.300E+01 3.228E-02 
1.400E+01 3.263E-02 
1.500E+01 3.300E-02 
1.600E+01 3.336E-02 
1.800E+01 3.410E-02 
2.000E+01 3.480E-02 
2.200E+01 3.548E-02 
2.400E+01 3.613E-02 
2.600E+01 3.674E-02 
2.800E+01 3.733E-02 
3.000E+01 3.788E-02 
4.000E+01 4.030E-02 
5.000E+01 4.223E-02 
6.000E+01 4.381E-02 
8.000E+01 4.624E-02 
1.000E+02 4.803E-02 
1.500E+02 5.097E-02 
2.000E+02 5.277E-02 
3.000E+02 5.490E-02 
4.000E+02 5.616E-02 
5.000E+02 5.699E-02 
6.000E+02 5.759E-02 
8.000E+02 5.839E-02 
1.000E+03 5.891E-02 
1.500E+03 5.967E-02 
2.000E+03 6.008E-02 
3.000E+03 6.054E-02 
4.000E+03 6.078E-02 
5.000E+03 6.094E-02 
6.000E+03 6.105E-02 
8.000E+03 6.118E-02 
1.000E+04 6.127E-02 
1.500E+04 6.139E-02 
2.000E+04 6.146E-02 
3.000E+04 6.154E-02 
4.000E+04 6.157E-02 
5.000E+04 6.160E-02 
6.000E+04 6.161E-02 
8.000E+04 6.163E-02 
1.000E+05 6.164E-02 
