Photon    Tot. w/  
Energy    Coherent 

1.000E-03 9.710E+03 
1.089E-03 7.984E+03 
1.185E-03 6.563E+03 
1.185E-03 7.543E+03 
1.228E-03 6.984E+03 
1.273E-03 6.464E+03 
1.273E-03 6.851E+03 
1.352E-03 6.023E+03 
1.437E-03 5.295E+03 
1.437E-03 5.531E+03 
1.500E-03 5.033E+03 
2.000E-03 2.607E+03 
3.000E-03 9.856E+02 
4.000E-03 4.810E+02 
5.000E-03 2.740E+02 
5.723E-03 1.943E+02 
5.723E-03 5.456E+02 
6.000E-03 4.909E+02 
6.164E-03 4.555E+02 
6.164E-03 6.188E+02 
6.354E-03 5.744E+02 
6.549E-03 5.331E+02 
6.549E-03 6.148E+02 
8.000E-03 3.732E+02 
1.000E-02 2.082E+02 
1.500E-02 7.142E+01 
2.000E-02 3.312E+01 
3.000E-02 1.119E+01 
4.000E-02 5.215E+00 
4.044E-02 5.068E+00 
4.044E-02 2.635E+01 
5.000E-02 1.520E+01 
6.000E-02 9.448E+00 
8.000E-02 4.409E+00 
1.000E-01 2.445E+00 
1.500E-01 8.689E-01 
2.000E-01 4.452E-01 
3.000E-01 2.039E-01 
4.000E-01 1.342E-01 
5.000E-01 1.041E-01 
6.000E-01 8.757E-02 
8.000E-01 6.962E-02 
1.000E+00 5.961E-02 
1.022E+00 5.878E-02 
1.250E+00 5.180E-02 
1.500E+00 4.701E-02 
2.000E+00 4.177E-02 
2.044E+00 4.147E-02 
3.000E+00 3.792E-02 
4.000E+00 3.705E-02 
5.000E+00 3.727E-02 
6.000E+00 3.792E-02 
7.000E+00 3.882E-02 
8.000E+00 3.982E-02 
9.000E+00 4.087E-02 
1.000E+01 4.194E-02 
1.100E+01 4.301E-02 
1.200E+01 4.405E-02 
1.300E+01 4.508E-02 
1.400E+01 4.606E-02 
1.500E+01 4.699E-02 
1.600E+01 4.787E-02 
1.800E+01 4.951E-02 
2.000E+01 5.104E-02 
2.200E+01 5.247E-02 
2.400E+01 5.380E-02 
2.600E+01 5.502E-02 
2.800E+01 5.616E-02 
3.000E+01 5.725E-02 
4.000E+01 6.173E-02 
5.000E+01 6.518E-02 
6.000E+01 6.792E-02 
8.000E+01 7.205E-02 
1.000E+02 7.501E-02 
1.500E+02 7.988E-02 
2.000E+02 8.279E-02 
3.000E+02 8.625E-02 
4.000E+02 8.829E-02 
5.000E+02 8.959E-02 
6.000E+02 9.058E-02 
8.000E+02 9.186E-02 
1.000E+03 9.268E-02 
1.500E+03 9.389E-02 
2.000E+03 9.455E-02 
3.000E+03 9.526E-02 
4.000E+03 9.564E-02 
5.000E+03 9.589E-02 
6.000E+03 9.606E-02 
8.000E+03 9.627E-02 
1.000E+04 9.644E-02 
1.500E+04 9.661E-02 
2.000E+04 9.674E-02 
3.000E+04 9.682E-02 
4.000E+04 9.691E-02 
5.000E+04 9.695E-02 
6.000E+04 9.695E-02 
8.000E+04 9.699E-02 
1.000E+05 9.699E-02 
