Photon    Tot. w/  
Energy    Coherent 

1.000E-03 1.913E+03 
1.500E-03 6.547E+02 
2.000E-03 3.018E+02 
2.145E-03 2.494E+02 
2.145E-03 2.473E+03 
3.000E-03 1.118E+03 
4.000E-03 5.241E+02 
5.000E-03 2.861E+02 
6.000E-03 1.726E+02 
8.000E-03 7.660E+01 
1.000E-02 4.036E+01 
1.500E-02 1.239E+01 
2.000E-02 5.354E+00 
3.000E-02 1.700E+00 
4.000E-02 8.095E-01 
5.000E-02 4.918E-01 
6.000E-02 3.494E-01 
8.000E-02 2.324E-01 
1.000E-01 1.865E-01 
1.500E-01 1.432E-01 
2.000E-01 1.250E-01 
3.000E-01 1.055E-01 
4.000E-01 9.359E-02 
5.000E-01 8.511E-02 
6.000E-01 7.854E-02 
8.000E-01 6.884E-02 
1.000E+00 6.182E-02 
1.022E+00 6.117E-02 
1.250E+00 5.526E-02 
1.500E+00 5.039E-02 
2.000E+00 4.358E-02 
2.044E+00 4.311E-02 
3.000E+00 3.591E-02 
4.000E+00 3.172E-02 
5.000E+00 2.915E-02 
6.000E+00 2.747E-02 
7.000E+00 2.633E-02 
8.000E+00 2.552E-02 
9.000E+00 2.495E-02 
1.000E+01 2.452E-02 
1.100E+01 2.421E-02 
1.200E+01 2.399E-02 
1.300E+01 2.382E-02 
1.400E+01 2.371E-02 
1.500E+01 2.364E-02 
1.600E+01 2.360E-02 
1.800E+01 2.358E-02 
2.000E+01 2.363E-02 
2.200E+01 2.372E-02 
2.400E+01 2.383E-02 
2.600E+01 2.397E-02 
2.800E+01 2.411E-02 
3.000E+01 2.426E-02 
4.000E+01 2.507E-02 
5.000E+01 2.581E-02 
6.000E+01 2.647E-02 
8.000E+01 2.755E-02 
1.000E+02 2.840E-02 
1.500E+02 2.988E-02 
2.000E+02 3.084E-02 
3.000E+02 3.204E-02 
4.000E+02 3.278E-02 
5.000E+02 3.327E-02 
6.000E+02 3.364E-02 
8.000E+02 3.413E-02 
1.000E+03 3.446E-02 
1.500E+03 3.495E-02 
2.000E+03 3.521E-02 
3.000E+03 3.551E-02 
4.000E+03 3.566E-02 
5.000E+03 3.578E-02 
6.000E+03 3.583E-02 
8.000E+03 3.593E-02 
1.000E+04 3.599E-02 
1.500E+04 3.609E-02 
2.000E+04 3.613E-02 
3.000E+04 3.616E-02 
4.000E+04 3.620E-02 
5.000E+04 3.622E-02 
6.000E+04 3.622E-02 
8.000E+04 3.624E-02 
1.000E+05 3.624E-02 
