Photon    Tot. w/  
Energy    Coherent 

1.000E-03 7.807E+03 
1.500E-03 3.131E+03 
2.000E-03 1.578E+03 
3.000E-03 5.811E+02 
3.730E-03 3.356E+02 
3.730E-03 1.046E+03 
3.833E-03 9.870E+02 
3.938E-03 9.312E+02 
3.938E-03 1.252E+03 
4.000E-03 1.231E+03 
4.237E-03 1.066E+03 
4.237E-03 1.223E+03 
5.000E-03 8.135E+02 
6.000E-03 5.072E+02 
8.000E-03 2.390E+02 
1.000E-02 1.321E+02 
1.500E-02 4.445E+01 
2.000E-02 2.044E+01 
2.794E-02 8.314E+00 
2.794E-02 4.732E+01 
3.000E-02 3.949E+01 
4.000E-02 1.873E+01 
5.000E-02 1.030E+01 
6.000E-02 6.306E+00 
8.000E-02 2.906E+00 
1.000E-01 1.609E+00 
1.500E-01 5.876E-01 
2.000E-01 3.167E-01 
3.000E-01 1.614E-01 
4.000E-01 1.149E-01 
5.000E-01 9.371E-02 
6.000E-01 8.138E-02 
8.000E-01 6.707E-02 
1.000E+00 5.849E-02 
1.022E+00 5.776E-02 
1.250E+00 5.143E-02 
1.500E+00 4.685E-02 
2.000E+00 4.151E-02 
2.044E+00 4.119E-02 
3.000E+00 3.715E-02 
4.000E+00 3.582E-02 
5.000E+00 3.564E-02 
6.000E+00 3.596E-02 
7.000E+00 3.656E-02 
8.000E+00 3.731E-02 
9.000E+00 3.813E-02 
1.000E+01 3.899E-02 
1.100E+01 3.986E-02 
1.200E+01 4.071E-02 
1.300E+01 4.155E-02 
1.400E+01 4.235E-02 
1.500E+01 4.312E-02 
1.600E+01 4.385E-02 
1.800E+01 4.524E-02 
2.000E+01 4.654E-02 
2.200E+01 4.777E-02 
2.400E+01 4.891E-02 
2.600E+01 4.997E-02 
2.800E+01 5.096E-02 
3.000E+01 5.190E-02 
4.000E+01 5.580E-02 
5.000E+01 5.882E-02 
6.000E+01 6.121E-02 
8.000E+01 6.489E-02 
1.000E+02 6.752E-02 
1.500E+02 7.183E-02 
2.000E+02 7.442E-02 
3.000E+02 7.749E-02 
4.000E+02 7.926E-02 
5.000E+02 8.045E-02 
6.000E+02 8.129E-02 
8.000E+02 8.244E-02 
1.000E+03 8.320E-02 
1.500E+03 8.425E-02 
2.000E+03 8.486E-02 
3.000E+03 8.547E-02 
4.000E+03 8.582E-02 
5.000E+03 8.603E-02 
6.000E+03 8.618E-02 
8.000E+03 8.639E-02 
1.000E+04 8.654E-02 
1.500E+04 8.670E-02 
2.000E+04 8.680E-02 
3.000E+04 8.690E-02 
4.000E+04 8.696E-02 
5.000E+04 8.695E-02 
6.000E+04 8.701E-02 
8.000E+04 8.701E-02 
1.000E+05 8.706E-02 
