Photon    Tot. w/  
Energy    Coherent 

1.000E-03 8.155E+03 
1.500E-03 3.296E+03 
2.000E-03 1.665E+03 
3.000E-03 6.140E+02 
3.929E-03 3.114E+02 
3.929E-03 9.257E+02 
4.000E-03 9.394E+02 
4.156E-03 8.469E+02 
4.156E-03 1.145E+03 
4.308E-03 1.055E+03 
4.465E-03 9.710E+02 
4.465E-03 1.117E+03 
5.000E-03 8.469E+02 
6.000E-03 5.292E+02 
8.000E-03 2.501E+02 
1.000E-02 1.384E+02 
1.500E-02 4.664E+01 
2.000E-02 2.146E+01 
2.920E-02 7.759E+00 
2.920E-02 4.358E+01 
3.000E-02 4.121E+01 
4.000E-02 1.943E+01 
5.000E-02 1.070E+01 
6.000E-02 6.565E+00 
8.000E-02 3.029E+00 
1.000E-01 1.677E+00 
1.500E-01 6.091E-01 
2.000E-01 3.260E-01 
3.000E-01 1.639E-01 
4.000E-01 1.156E-01 
5.000E-01 9.374E-02 
6.000E-01 8.113E-02 
8.000E-01 6.662E-02 
1.000E+00 5.800E-02 
1.022E+00 5.723E-02 
1.250E+00 5.094E-02 
1.500E+00 4.638E-02 
2.000E+00 4.112E-02 
2.044E+00 4.081E-02 
3.000E+00 3.686E-02 
4.000E+00 3.561E-02 
5.000E+00 3.548E-02 
6.000E+00 3.583E-02 
7.000E+00 3.647E-02 
8.000E+00 3.724E-02 
9.000E+00 3.808E-02 
1.000E+01 3.895E-02 
1.100E+01 3.984E-02 
1.200E+01 4.071E-02 
1.300E+01 4.156E-02 
1.400E+01 4.238E-02 
1.500E+01 4.315E-02 
1.600E+01 4.390E-02 
1.800E+01 4.530E-02 
2.000E+01 4.662E-02 
2.200E+01 4.785E-02 
2.400E+01 4.901E-02 
2.600E+01 5.008E-02 
2.800E+01 5.108E-02 
3.000E+01 5.202E-02 
4.000E+01 5.595E-02 
5.000E+01 5.897E-02 
6.000E+01 6.142E-02 
8.000E+01 6.507E-02 
1.000E+02 6.776E-02 
1.500E+02 7.207E-02 
2.000E+02 7.467E-02 
3.000E+02 7.779E-02 
4.000E+02 7.955E-02 
5.000E+02 8.075E-02 
6.000E+02 8.162E-02 
8.000E+02 8.278E-02 
1.000E+03 8.350E-02 
1.500E+03 8.457E-02 
2.000E+03 8.516E-02 
3.000E+03 8.580E-02 
4.000E+03 8.615E-02 
5.000E+03 8.634E-02 
6.000E+03 8.654E-02 
8.000E+03 8.674E-02 
1.000E+04 8.684E-02 
1.500E+04 8.704E-02 
2.000E+04 8.714E-02 
3.000E+04 8.724E-02 
4.000E+04 8.729E-02 
5.000E+04 8.729E-02 
6.000E+04 8.734E-02 
8.000E+04 8.734E-02 
1.000E+05 8.739E-02 
