Photon    Tot. w/  
Energy    Coherent 

1.000E-03 9.224E+02 
1.142E-03 6.463E+02 
1.305E-03 4.530E+02 
1.305E-03 5.443E+03 
1.500E-03 4.004E+03 
2.000E-03 1.932E+03 
3.000E-03 6.584E+02 
4.000E-03 2.974E+02 
5.000E-03 1.583E+02 
6.000E-03 9.380E+01 
8.000E-03 4.059E+01 
1.000E-02 2.106E+01 
1.500E-02 6.357E+00 
2.000E-02 2.763E+00 
3.000E-02 9.304E-01 
4.000E-02 4.880E-01 
5.000E-02 3.292E-01 
6.000E-02 2.570E-01 
8.000E-02 1.951E-01 
1.000E-01 1.686E-01 
1.500E-01 1.394E-01 
2.000E-01 1.245E-01 
3.000E-01 1.065E-01 
4.000E-01 9.492E-02 
5.000E-01 8.647E-02 
6.000E-01 7.988E-02 
8.000E-01 7.008E-02 
1.000E+00 6.296E-02 
1.022E+00 6.228E-02 
1.250E+00 5.629E-02 
1.500E+00 5.129E-02 
2.000E+00 4.426E-02 
2.044E+00 4.376E-02 
3.000E+00 3.613E-02 
4.000E+00 3.159E-02 
5.000E+00 2.873E-02 
6.000E+00 2.681E-02 
7.000E+00 2.545E-02 
8.000E+00 2.445E-02 
9.000E+00 2.371E-02 
1.000E+01 2.313E-02 
1.100E+01 2.269E-02 
1.200E+01 2.234E-02 
1.300E+01 2.206E-02 
1.400E+01 2.185E-02 
1.500E+01 2.168E-02 
1.600E+01 2.155E-02 
1.800E+01 2.137E-02 
2.000E+01 2.128E-02 
2.200E+01 2.124E-02 
2.400E+01 2.124E-02 
2.600E+01 2.126E-02 
2.800E+01 2.132E-02 
3.000E+01 2.138E-02 
4.000E+01 2.181E-02 
5.000E+01 2.229E-02 
6.000E+01 2.275E-02 
8.000E+01 2.356E-02 
1.000E+02 2.421E-02 
1.500E+02 2.537E-02 
2.000E+02 2.613E-02 
3.000E+02 2.709E-02 
4.000E+02 2.767E-02 
5.000E+02 2.807E-02 
6.000E+02 2.838E-02 
8.000E+02 2.878E-02 
1.000E+03 2.903E-02 
1.500E+03 2.944E-02 
2.000E+03 2.966E-02 
3.000E+03 2.989E-02 
4.000E+03 3.004E-02 
5.000E+03 3.012E-02 
6.000E+03 3.016E-02 
8.000E+03 3.026E-02 
1.000E+04 3.031E-02 
1.500E+04 3.037E-02 
2.000E+04 3.042E-02 
3.000E+04 3.044E-02 
4.000E+04 3.047E-02 
5.000E+04 3.049E-02 
6.000E+04 3.049E-02 
8.000E+04 3.050E-02 
1.000E+05 3.052E-02 
