Photon    Tot. w/  
Energy    Coherent 

1.000E-03 4.831E+03 
1.500E-03 2.174E+03 
2.000E-03 1.184E+03 
2.295E-03 8.774E+02 
2.295E-03 9.891E+02 
2.339E-03 1.450E+03 
2.385E-03 2.128E+03 
2.385E-03 2.294E+03 
2.606E-03 2.184E+03 
2.847E-03 2.078E+03 
2.847E-03 2.399E+03 
3.000E-03 2.117E+03 
3.278E-03 1.704E+03 
3.278E-03 1.808E+03 
3.417E-03 1.639E+03 
3.562E-03 1.487E+03 
3.562E-03 1.549E+03 
4.000E-03 1.179E+03 
5.000E-03 6.869E+02 
6.000E-03 4.387E+02 
8.000E-03 2.140E+02 
1.000E-02 1.221E+02 
1.228E-02 7.265E+01 
1.228E-02 1.780E+02 
1.321E-02 1.466E+02 
1.421E-02 1.209E+02 
1.421E-02 1.663E+02 
1.452E-02 1.580E+02 
1.484E-02 1.501E+02 
1.484E-02 1.731E+02 
1.500E-02 1.681E+02 
2.000E-02 8.124E+01 
3.000E-02 2.841E+01 
4.000E-02 1.342E+01 
5.000E-02 7.502E+00 
6.000E-02 4.683E+00 
8.000E-02 2.259E+00 
8.310E-02 2.055E+00 
8.310E-02 8.465E+00 
1.000E-01 5.277E+00 
1.500E-01 1.909E+00 
2.000E-01 9.455E-01 
3.000E-01 3.834E-01 
4.000E-01 2.223E-01 
5.000E-01 1.555E-01 
6.000E-01 1.210E-01 
8.000E-01 8.679E-02 
1.000E+00 6.993E-02 
1.022E+00 6.859E-02 
1.250E+00 5.813E-02 
1.500E+00 5.179E-02 
2.000E+00 4.575E-02 
2.044E+00 4.544E-02 
3.000E+00 4.207E-02 
4.000E+00 4.172E-02 
5.000E+00 4.246E-02 
6.000E+00 4.362E-02 
7.000E+00 4.498E-02 
8.000E+00 4.643E-02 
9.000E+00 4.788E-02 
1.000E+01 4.937E-02 
1.100E+01 5.080E-02 
1.200E+01 5.221E-02 
1.300E+01 5.356E-02 
1.400E+01 5.487E-02 
1.500E+01 5.613E-02 
1.600E+01 5.732E-02 
1.800E+01 5.953E-02 
2.000E+01 6.154E-02 
2.200E+01 6.338E-02 
2.400E+01 6.511E-02 
2.600E+01 6.672E-02 
2.800E+01 6.821E-02 
3.000E+01 6.961E-02 
4.000E+01 7.538E-02 
5.000E+01 7.979E-02 
6.000E+01 8.329E-02 
8.000E+01 8.850E-02 
1.000E+02 9.221E-02 
1.500E+02 9.814E-02 
2.000E+02 1.017E-01 
3.000E+02 1.059E-01 
4.000E+02 1.083E-01 
5.000E+02 1.098E-01 
6.000E+02 1.110E-01 
8.000E+02 1.125E-01 
1.000E+03 1.135E-01 
1.500E+03 1.149E-01 
2.000E+03 1.156E-01 
3.000E+03 1.165E-01 
4.000E+03 1.169E-01 
5.000E+03 1.172E-01 
6.000E+03 1.174E-01 
8.000E+03 1.176E-01 
1.000E+04 1.178E-01 
1.500E+04 1.181E-01 
2.000E+04 1.182E-01 
3.000E+04 1.183E-01 
4.000E+04 1.184E-01 
5.000E+04 1.184E-01 
6.000E+04 1.184E-01 
8.000E+04 1.185E-01 
1.000E+05 1.185E-01 
