Photon    Tot. w/  
Energy    Coherent 

1.000E-03 6.170E+03 
1.500E-03 2.426E+03 
2.000E-03 1.214E+03 
3.000E-03 4.442E+02 
3.004E-03 4.427E+02 
3.004E-03 1.513E+03 
3.074E-03 1.422E+03 
3.146E-03 1.338E+03 
3.146E-03 1.847E+03 
3.276E-03 1.671E+03 
3.412E-03 1.512E+03 
3.412E-03 1.731E+03 
4.000E-03 1.170E+03 
5.000E-03 6.586E+02 
6.000E-03 4.101E+02 
8.000E-03 1.915E+02 
1.000E-02 1.053E+02 
1.500E-02 3.517E+01 
2.000E-02 1.614E+01 
2.322E-02 1.079E+01 
2.322E-02 6.413E+01 
3.000E-02 3.330E+01 
4.000E-02 1.544E+01 
5.000E-02 8.447E+00 
6.000E-02 5.148E+00 
8.000E-02 2.365E+00 
1.000E-01 1.314E+00 
1.500E-01 4.916E-01 
2.000E-01 2.742E-01 
3.000E-01 1.485E-01 
4.000E-01 1.097E-01 
5.000E-01 9.134E-02 
6.000E-01 8.035E-02 
8.000E-01 6.711E-02 
1.000E+00 5.894E-02 
1.022E+00 5.820E-02 
1.250E+00 5.203E-02 
1.500E+00 4.744E-02 
2.000E+00 4.197E-02 
2.044E+00 4.163E-02 
3.000E+00 3.728E-02 
4.000E+00 3.568E-02 
5.000E+00 3.529E-02 
6.000E+00 3.542E-02 
7.000E+00 3.588E-02 
8.000E+00 3.650E-02 
9.000E+00 3.721E-02 
1.000E+01 3.797E-02 
1.100E+01 3.874E-02 
1.200E+01 3.950E-02 
1.300E+01 4.025E-02 
1.400E+01 4.098E-02 
1.500E+01 4.166E-02 
1.600E+01 4.233E-02 
1.800E+01 4.361E-02 
2.000E+01 4.481E-02 
2.200E+01 4.595E-02 
2.400E+01 4.701E-02 
2.600E+01 4.801E-02 
2.800E+01 4.893E-02 
3.000E+01 4.980E-02 
4.000E+01 5.345E-02 
5.000E+01 5.629E-02 
6.000E+01 5.857E-02 
8.000E+01 6.202E-02 
1.000E+02 6.450E-02 
1.500E+02 6.859E-02 
2.000E+02 7.109E-02 
3.000E+02 7.401E-02 
4.000E+02 7.571E-02 
5.000E+02 7.687E-02 
6.000E+02 7.764E-02 
8.000E+02 7.875E-02 
1.000E+03 7.942E-02 
1.500E+03 8.049E-02 
2.000E+03 8.105E-02 
3.000E+03 8.162E-02 
4.000E+03 8.196E-02 
5.000E+03 8.219E-02 
6.000E+03 8.236E-02 
8.000E+03 8.253E-02 
1.000E+04 8.264E-02 
1.500E+04 8.281E-02 
2.000E+04 8.287E-02 
3.000E+04 8.299E-02 
4.000E+04 8.305E-02 
5.000E+04 8.305E-02 
6.000E+04 8.310E-02 
8.000E+04 8.310E-02 
1.000E+05 8.316E-02 
