Photon    Tot. w/  
Energy    Coherent 

1.000E-03 5.826E+03 
1.047E-03 5.350E+03 
1.097E-03 4.914E+03 
1.097E-03 5.017E+03 
1.500E-03 2.719E+03 
2.000E-03 1.490E+03 
2.892E-03 6.634E+02 
2.892E-03 2.320E+03 
3.000E-03 1.554E+03 
3.021E-03 1.524E+03 
3.021E-03 2.470E+03 
3.270E-03 1.911E+03 
3.538E-03 1.479E+03 
3.538E-03 1.710E+03 
4.000E-03 1.266E+03 
4.159E-03 1.148E+03 
4.159E-03 1.217E+03 
4.317E-03 1.113E+03 
4.482E-03 1.017E+03 
4.482E-03 1.061E+03 
5.000E-03 8.164E+02 
6.000E-03 5.240E+02 
8.000E-03 2.576E+02 
1.000E-02 1.477E+02 
1.462E-02 5.698E+01 
1.462E-02 1.344E+02 
1.500E-02 1.259E+02 
1.734E-02 8.557E+01 
1.734E-02 1.185E+02 
1.769E-02 1.129E+02 
1.805E-02 1.077E+02 
1.805E-02 1.241E+02 
2.000E-02 9.564E+01 
3.000E-02 3.407E+01 
4.000E-02 1.624E+01 
5.000E-02 9.125E+00 
6.000E-02 5.707E+00 
8.000E-02 2.749E+00 
9.840E-02 1.649E+00 
9.840E-02 6.263E+00 
1.000E-01 6.086E+00 
1.500E-01 2.215E+00 
2.000E-01 1.101E+00 
3.000E-01 4.419E-01 
4.000E-01 2.518E-01 
5.000E-01 1.728E-01 
6.000E-01 1.321E-01 
8.000E-01 9.229E-02 
1.000E+00 7.303E-02 
1.022E+00 7.151E-02 
1.250E+00 5.983E-02 
1.500E+00 5.290E-02 
2.000E+00 4.649E-02 
2.044E+00 4.617E-02 
3.000E+00 4.264E-02 
4.000E+00 4.224E-02 
5.000E+00 4.298E-02 
6.000E+00 4.418E-02 
7.000E+00 4.557E-02 
8.000E+00 4.705E-02 
9.000E+00 4.855E-02 
1.000E+01 5.007E-02 
1.100E+01 5.156E-02 
1.200E+01 5.299E-02 
1.300E+01 5.440E-02 
1.400E+01 5.576E-02 
1.500E+01 5.704E-02 
1.600E+01 5.828E-02 
1.800E+01 6.054E-02 
2.000E+01 6.260E-02 
2.200E+01 6.452E-02 
2.400E+01 6.633E-02 
2.600E+01 6.797E-02 
2.800E+01 6.950E-02 
3.000E+01 7.094E-02 
4.000E+01 7.689E-02 
5.000E+01 8.145E-02 
6.000E+01 8.501E-02 
8.000E+01 9.035E-02 
1.000E+02 9.417E-02 
1.500E+02 1.002E-01 
2.000E+02 1.039E-01 
3.000E+02 1.082E-01 
4.000E+02 1.106E-01 
5.000E+02 1.123E-01 
6.000E+02 1.135E-01 
8.000E+02 1.150E-01 
1.000E+03 1.160E-01 
1.500E+03 1.175E-01 
2.000E+03 1.183E-01 
3.000E+03 1.191E-01 
4.000E+03 1.196E-01 
5.000E+03 1.199E-01 
6.000E+03 1.201E-01 
8.000E+03 1.204E-01 
1.000E+04 1.205E-01 
1.500E+04 1.208E-01 
2.000E+04 1.209E-01 
3.000E+04 1.210E-01 
4.000E+04 1.211E-01 
5.000E+04 1.211E-01 
6.000E+04 1.212E-01 
8.000E+04 1.212E-01 
1.000E+05 1.213E-01 
