Photon    Tot. w/  
Energy    Coherent 

1.000E-03 4.866E+03 
1.500E-03 1.713E+03 
2.000E-03 7.998E+02 
3.000E-03 2.676E+02 
4.000E-03 1.218E+02 
4.038E-03 1.187E+02 
4.038E-03 1.023E+03 
5.000E-03 6.025E+02 
6.000E-03 3.731E+02 
8.000E-03 1.727E+02 
1.000E-02 9.341E+01 
1.500E-02 2.979E+01 
2.000E-02 1.306E+01 
3.000E-02 4.079E+00 
4.000E-02 1.830E+00 
5.000E-02 1.019E+00 
6.000E-02 6.579E-01 
8.000E-02 3.655E-01 
1.000E-01 2.571E-01 
1.500E-01 1.674E-01 
2.000E-01 1.376E-01 
3.000E-01 1.116E-01 
4.000E-01 9.783E-02 
5.000E-01 8.851E-02 
6.000E-01 8.148E-02 
8.000E-01 7.122E-02 
1.000E+00 6.388E-02 
1.022E+00 6.320E-02 
1.250E+00 5.709E-02 
1.500E+00 5.207E-02 
2.000E+00 4.524E-02 
2.044E+00 4.478E-02 
3.000E+00 3.780E-02 
4.000E+00 3.395E-02 
5.000E+00 3.170E-02 
6.000E+00 3.035E-02 
7.000E+00 2.948E-02 
8.000E+00 2.892E-02 
9.000E+00 2.859E-02 
1.000E+01 2.839E-02 
1.100E+01 2.829E-02 
1.200E+01 2.825E-02 
1.300E+01 2.825E-02 
1.400E+01 2.831E-02 
1.500E+01 2.839E-02 
1.600E+01 2.849E-02 
1.800E+01 2.875E-02 
2.000E+01 2.903E-02 
2.200E+01 2.933E-02 
2.400E+01 2.965E-02 
2.600E+01 2.996E-02 
2.800E+01 3.029E-02 
3.000E+01 3.059E-02 
4.000E+01 3.201E-02 
5.000E+01 3.322E-02 
6.000E+01 3.424E-02 
8.000E+01 3.588E-02 
1.000E+02 3.712E-02 
1.500E+02 3.926E-02 
2.000E+02 4.062E-02 
3.000E+02 4.229E-02 
4.000E+02 4.330E-02 
5.000E+02 4.398E-02 
6.000E+02 4.448E-02 
8.000E+02 4.515E-02 
1.000E+03 4.559E-02 
1.500E+03 4.625E-02 
2.000E+03 4.661E-02 
3.000E+03 4.701E-02 
4.000E+03 4.723E-02 
5.000E+03 4.736E-02 
6.000E+03 4.745E-02 
8.000E+03 4.759E-02 
1.000E+04 4.766E-02 
1.500E+04 4.778E-02 
2.000E+04 4.784E-02 
3.000E+04 4.790E-02 
4.000E+04 4.794E-02 
5.000E+04 4.795E-02 
6.000E+04 4.797E-02 
8.000E+04 4.800E-02 
1.000E+05 4.800E-02 
