Photon    Tot. w/  
Energy    Coherent 

1.000E-03 7.786E+03 
1.016E-03 7.596E+03 
1.032E-03 7.411E+03 
1.032E-03 7.636E+03 
1.168E-03 6.229E+03 
1.321E-03 5.082E+03 
1.321E-03 5.406E+03 
1.500E-03 4.224E+03 
1.680E-03 3.359E+03 
1.680E-03 3.397E+03 
1.772E-03 3.043E+03 
1.868E-03 2.725E+03 
1.868E-03 2.773E+03 
2.000E-03 2.402E+03 
3.000E-03 9.921E+02 
4.000E-03 5.168E+02 
4.374E-03 4.208E+02 
4.374E-03 9.160E+02 
4.500E-03 8.690E+02 
4.630E-03 8.242E+02 
4.630E-03 1.136E+03 
5.000E-03 9.591E+02 
5.252E-03 8.494E+02 
5.252E-03 9.898E+02 
6.000E-03 7.110E+02 
6.574E-03 5.627E+02 
6.574E-03 5.961E+02 
6.773E-03 5.537E+02 
6.977E-03 5.145E+02 
6.977E-03 5.356E+02 
8.000E-03 3.834E+02 
1.000E-02 2.218E+02 
1.500E-02 8.163E+01 
2.000E-02 4.008E+01 
2.041E-02 3.812E+01 
2.041E-02 8.461E+01 
2.304E-02 6.143E+01 
2.602E-02 4.463E+01 
2.602E-02 6.331E+01 
2.646E-02 6.067E+01 
2.690E-02 5.813E+01 
2.690E-02 6.666E+01 
3.000E-02 5.083E+01 
4.000E-02 2.490E+01 
5.000E-02 1.421E+01 
6.000E-02 8.971E+00 
8.000E-02 4.356E+00 
1.000E-01 2.509E+00 
1.395E-01 1.135E+00 
1.395E-01 3.680E+00 
1.500E-01 3.117E+00 
2.000E-01 1.570E+00 
3.000E-01 6.305E-01 
4.000E-01 3.523E-01 
5.000E-01 2.356E-01 
6.000E-01 1.753E-01 
8.000E-01 1.167E-01 
1.000E+00 8.890E-02 
1.022E+00 8.673E-02 
1.250E+00 7.043E-02 
1.500E+00 6.108E-02 
2.000E+00 5.276E-02 
2.044E+00 5.235E-02 
3.000E+00 4.762E-02 
4.000E+00 4.675E-02 
5.000E+00 4.736E-02 
6.000E+00 4.841E-02 
7.000E+00 4.988E-02 
8.000E+00 5.148E-02 
9.000E+00 5.314E-02 
1.000E+01 5.482E-02 
1.100E+01 5.645E-02 
1.200E+01 5.808E-02 
1.300E+01 5.964E-02 
1.400E+01 6.115E-02 
1.500E+01 6.260E-02 
1.600E+01 6.400E-02 
1.800E+01 6.656E-02 
2.000E+01 6.889E-02 
2.200E+01 7.110E-02 
2.400E+01 7.314E-02 
2.600E+01 7.503E-02 
2.800E+01 7.678E-02 
3.000E+01 7.841E-02 
4.000E+01 8.518E-02 
5.000E+01 9.036E-02 
6.000E+01 9.444E-02 
8.000E+01 1.005E-01 
1.000E+02 1.048E-01 
1.500E+02 1.117E-01 
2.000E+02 1.158E-01 
3.000E+02 1.207E-01 
4.000E+02 1.235E-01 
5.000E+02 1.253E-01 
6.000E+02 1.266E-01 
8.000E+02 1.283E-01 
1.000E+03 1.295E-01 
1.500E+03 1.311E-01 
2.000E+03 1.320E-01 
3.000E+03 1.329E-01 
4.000E+03 1.335E-01 
5.000E+03 1.339E-01 
6.000E+03 1.341E-01 
8.000E+03 1.344E-01 
1.000E+04 1.346E-01 
1.500E+04 1.348E-01 
2.000E+04 1.350E-01 
3.000E+04 1.351E-01 
4.000E+04 1.352E-01 
5.000E+04 1.353E-01 
6.000E+04 1.353E-01 
8.000E+04 1.354E-01 
1.000E+05 1.354E-01 
