Photon    Tot. w/  
Energy    Coherent 

1.000E-03 6.495E+03 
1.500E-03 2.342E+03 
2.000E-03 1.106E+03 
3.000E-03 3.743E+02 
4.000E-03 1.712E+02 
5.000E-03 9.291E+01 
5.465E-03 7.276E+01 
5.465E-03 5.870E+02 
6.000E-03 4.688E+02 
8.000E-03 2.217E+02 
1.000E-02 1.217E+02 
1.500E-02 3.982E+01 
2.000E-02 1.768E+01 
3.000E-02 5.564E+00 
4.000E-02 2.472E+00 
5.000E-02 1.347E+00 
6.000E-02 8.438E-01 
8.000E-02 4.371E-01 
1.000E-01 2.877E-01 
1.500E-01 1.682E-01 
2.000E-01 1.318E-01 
3.000E-01 1.034E-01 
4.000E-01 8.966E-02 
5.000E-01 8.074E-02 
6.000E-01 7.414E-02 
8.000E-01 6.466E-02 
1.000E+00 5.794E-02 
1.022E+00 5.731E-02 
1.250E+00 5.175E-02 
1.500E+00 4.723E-02 
2.000E+00 4.115E-02 
2.044E+00 4.073E-02 
3.000E+00 3.466E-02 
4.000E+00 3.141E-02 
5.000E+00 2.960E-02 
6.000E+00 2.855E-02 
7.000E+00 2.794E-02 
8.000E+00 2.759E-02 
9.000E+00 2.743E-02 
1.000E+01 2.738E-02 
1.100E+01 2.738E-02 
1.200E+01 2.745E-02 
1.300E+01 2.756E-02 
1.400E+01 2.770E-02 
1.500E+01 2.786E-02 
1.600E+01 2.802E-02 
1.800E+01 2.839E-02 
2.000E+01 2.877E-02 
2.200E+01 2.917E-02 
2.400E+01 2.956E-02 
2.600E+01 2.994E-02 
2.800E+01 3.031E-02 
3.000E+01 3.067E-02 
4.000E+01 3.227E-02 
5.000E+01 3.362E-02 
6.000E+01 3.473E-02 
8.000E+01 3.648E-02 
1.000E+02 3.781E-02 
1.500E+02 4.006E-02 
2.000E+02 4.148E-02 
3.000E+02 4.320E-02 
4.000E+02 4.424E-02 
5.000E+02 4.492E-02 
6.000E+02 4.542E-02 
8.000E+02 4.610E-02 
1.000E+03 4.654E-02 
1.500E+03 4.719E-02 
2.000E+03 4.754E-02 
3.000E+03 4.794E-02 
4.000E+03 4.815E-02 
5.000E+03 4.829E-02 
6.000E+03 4.838E-02 
8.000E+03 4.850E-02 
1.000E+04 4.858E-02 
1.500E+04 4.869E-02 
2.000E+04 4.875E-02 
3.000E+04 4.882E-02 
4.000E+04 4.884E-02 
5.000E+04 4.887E-02 
6.000E+04 4.888E-02 
8.000E+04 4.890E-02 
1.000E+05 4.892E-02 
