Photon    Tot. w/  
Energy    Coherent 

1.000E-03 2.056E+03 
1.013E-03 2.007E+03 
1.027E-03 1.959E+03 
1.027E-03 2.554E+03 
1.039E-03 3.857E+03 
1.051E-03 5.803E+03 
1.051E-03 7.203E+03 
1.194E-03 6.401E+03 
1.357E-03 5.690E+03 
1.357E-03 6.555E+03 
1.413E-03 5.986E+03 
1.471E-03 5.466E+03 
1.471E-03 5.798E+03 
1.500E-03 5.553E+03 
1.653E-03 4.497E+03 
1.653E-03 4.701E+03 
2.000E-03 3.048E+03 
3.000E-03 1.162E+03 
4.000E-03 5.711E+02 
5.000E-03 3.260E+02 
6.000E-03 2.053E+02 
6.459E-03 1.701E+02 
6.459E-03 4.679E+02 
6.730E-03 4.219E+02 
7.013E-03 3.805E+02 
7.013E-03 5.175E+02 
7.217E-03 4.822E+02 
7.428E-03 4.496E+02 
7.428E-03 5.185E+02 
8.000E-03 4.314E+02 
1.000E-02 2.440E+02 
1.500E-02 8.411E+01 
2.000E-02 3.916E+01 
3.000E-02 1.327E+01 
4.000E-02 6.179E+00 
4.518E-02 4.491E+00 
4.518E-02 2.265E+01 
5.000E-02 1.735E+01 
6.000E-02 1.087E+01 
8.000E-02 5.106E+00 
1.000E-01 2.840E+00 
1.500E-01 1.005E+00 
2.000E-01 5.098E-01 
3.000E-01 2.273E-01 
4.000E-01 1.462E-01 
5.000E-01 1.115E-01 
6.000E-01 9.277E-02 
8.000E-01 7.280E-02 
1.000E+00 6.188E-02 
1.022E+00 6.097E-02 
1.250E+00 5.350E-02 
1.500E+00 4.849E-02 
2.000E+00 4.308E-02 
2.044E+00 4.277E-02 
3.000E+00 3.925E-02 
4.000E+00 3.849E-02 
5.000E+00 3.882E-02 
6.000E+00 3.959E-02 
7.000E+00 4.059E-02 
8.000E+00 4.169E-02 
9.000E+00 4.284E-02 
1.000E+01 4.401E-02 
1.100E+01 4.516E-02 
1.200E+01 4.630E-02 
1.300E+01 4.740E-02 
1.400E+01 4.846E-02 
1.500E+01 4.946E-02 
1.600E+01 5.042E-02 
1.800E+01 5.218E-02 
2.000E+01 5.381E-02 
2.200E+01 5.537E-02 
2.400E+01 5.676E-02 
2.600E+01 5.808E-02 
2.800E+01 5.929E-02 
3.000E+01 6.046E-02 
4.000E+01 6.523E-02 
5.000E+01 6.891E-02 
6.000E+01 7.183E-02 
8.000E+01 7.625E-02 
1.000E+02 7.943E-02 
1.500E+02 8.452E-02 
2.000E+02 8.765E-02 
3.000E+02 9.128E-02 
4.000E+02 9.340E-02 
5.000E+02 9.483E-02 
6.000E+02 9.582E-02 
8.000E+02 9.718E-02 
1.000E+03 9.805E-02 
1.500E+03 9.930E-02 
2.000E+03 1.000E-01 
3.000E+03 1.007E-01 
4.000E+03 1.012E-01 
5.000E+03 1.014E-01 
6.000E+03 1.016E-01 
8.000E+03 1.018E-01 
1.000E+04 1.020E-01 
1.500E+04 1.022E-01 
2.000E+04 1.023E-01 
3.000E+04 1.024E-01 
4.000E+04 1.025E-01 
5.000E+04 1.025E-01 
6.000E+04 1.025E-01 
8.000E+04 1.026E-01 
1.000E+05 1.026E-01 
