Photon    Tot. w/  
Energy    Coherent 

1.000E-03 4.943E+03 
1.500E-03 1.925E+03 
2.000E-03 9.596E+02 
2.520E-03 5.416E+02 
2.520E-03 1.979E+03 
2.572E-03 1.861E+03 
2.625E-03 1.750E+03 
2.625E-03 2.433E+03 
2.743E-03 2.184E+03 
2.865E-03 1.961E+03 
2.865E-03 2.243E+03 
3.000E-03 2.011E+03 
4.000E-03 9.706E+02 
5.000E-03 5.450E+02 
6.000E-03 3.372E+02 
8.000E-03 1.566E+02 
1.000E-02 8.576E+01 
1.500E-02 2.854E+01 
2.000E-02 1.308E+01 
2.000E-02 7.955E+01 
2.000E-02 7.955E+01 
3.000E-02 2.810E+01 
4.000E-02 1.294E+01 
5.000E-02 7.040E+00 
6.000E-02 4.274E+00 
8.000E-02 1.962E+00 
1.000E-01 1.096E+00 
1.500E-01 4.208E-01 
2.000E-01 2.423E-01 
3.000E-01 1.379E-01 
4.000E-01 1.047E-01 
5.000E-01 8.848E-02 
6.000E-01 7.851E-02 
8.000E-01 6.619E-02 
1.000E+00 5.837E-02 
1.022E+00 5.766E-02 
1.250E+00 5.166E-02 
1.500E+00 4.714E-02 
2.000E+00 4.163E-02 
2.044E+00 4.129E-02 
3.000E+00 3.675E-02 
4.000E+00 3.496E-02 
5.000E+00 3.439E-02 
6.000E+00 3.440E-02 
7.000E+00 3.473E-02 
8.000E+00 3.524E-02 
9.000E+00 3.584E-02 
1.000E+01 3.650E-02 
1.100E+01 3.718E-02 
1.200E+01 3.785E-02 
1.300E+01 3.852E-02 
1.400E+01 3.916E-02 
1.500E+01 3.978E-02 
1.600E+01 4.039E-02 
1.800E+01 4.154E-02 
2.000E+01 4.264E-02 
2.200E+01 4.369E-02 
2.400E+01 4.467E-02 
2.600E+01 4.558E-02 
2.800E+01 4.644E-02 
3.000E+01 4.724E-02 
4.000E+01 5.065E-02 
5.000E+01 5.329E-02 
6.000E+01 5.541E-02 
8.000E+01 5.864E-02 
1.000E+02 6.099E-02 
1.500E+02 6.482E-02 
2.000E+02 6.715E-02 
3.000E+02 6.992E-02 
4.000E+02 7.156E-02 
5.000E+02 7.263E-02 
6.000E+02 7.340E-02 
8.000E+02 7.441E-02 
1.000E+03 7.506E-02 
1.500E+03 7.602E-02 
2.000E+03 7.657E-02 
3.000E+03 7.717E-02 
4.000E+03 7.748E-02 
5.000E+03 7.766E-02 
6.000E+03 7.778E-02 
8.000E+03 7.797E-02 
1.000E+04 7.809E-02 
1.500E+04 7.828E-02 
2.000E+04 7.834E-02 
3.000E+04 7.846E-02 
4.000E+04 7.846E-02 
5.000E+04 7.852E-02 
6.000E+04 7.852E-02 
8.000E+04 7.859E-02 
1.000E+05 7.859E-02 
