Photon    Tot. w/  
Energy    Coherent 

1.000E-03 2.338E+02 
1.500E-03 6.668E+01 
2.000E-03 2.707E+01 
3.000E-03 7.549E+00 
4.000E-03 3.114E+00 
5.000E-03 1.619E+00 
6.000E-03 9.876E-01 
8.000E-03 5.054E-01 
1.000E-02 3.396E-01 
1.500E-02 2.176E-01 
2.000E-02 1.856E-01 
3.000E-02 1.644E-01 
4.000E-02 1.551E-01 
5.000E-02 1.488E-01 
6.000E-02 1.438E-01 
8.000E-02 1.356E-01 
1.000E-01 1.289E-01 
1.500E-01 1.158E-01 
2.000E-01 1.060E-01 
3.000E-01 9.210E-02 
4.000E-01 8.249E-02 
5.000E-01 7.532E-02 
6.000E-01 6.968E-02 
8.000E-01 6.121E-02 
1.000E+00 5.503E-02 
1.022E+00 5.445E-02 
1.250E+00 4.921E-02 
1.500E+00 4.476E-02 
2.000E+00 3.830E-02 
2.044E+00 3.784E-02 
3.000E+00 3.043E-02 
4.000E+00 2.572E-02 
5.000E+00 2.257E-02 
6.000E+00 2.030E-02 
7.000E+00 1.859E-02 
8.000E+00 1.725E-02 
9.000E+00 1.617E-02 
1.000E+01 1.529E-02 
1.100E+01 1.455E-02 
1.200E+01 1.392E-02 
1.300E+01 1.339E-02 
1.400E+01 1.292E-02 
1.500E+01 1.252E-02 
1.600E+01 1.217E-02 
1.800E+01 1.157E-02 
2.000E+01 1.109E-02 
2.200E+01 1.070E-02 
2.400E+01 1.038E-02 
2.600E+01 1.011E-02 
2.800E+01 9.881E-03 
3.000E+01 9.687E-03 
4.000E+01 9.035E-03 
5.000E+01 8.683E-03 
6.000E+01 8.481E-03 
8.000E+01 8.289E-03 
1.000E+02 8.215E-03 
1.500E+02 8.209E-03 
2.000E+02 8.267E-03 
3.000E+02 8.403E-03 
4.000E+02 8.516E-03 
5.000E+02 8.608E-03 
6.000E+02 8.680E-03 
8.000E+02 8.789E-03 
1.000E+03 8.867E-03 
1.500E+03 8.990E-03 
2.000E+03 9.066E-03 
3.000E+03 9.154E-03 
4.000E+03 9.205E-03 
5.000E+03 9.239E-03 
6.000E+03 9.263E-03 
8.000E+03 9.295E-03 
1.000E+04 9.316E-03 
1.500E+04 9.346E-03 
2.000E+04 9.363E-03 
3.000E+04 9.380E-03 
4.000E+04 9.390E-03 
5.000E+04 9.396E-03 
6.000E+04 9.401E-03 
8.000E+04 9.405E-03 
1.000E+05 9.409E-03 
