Photon    Tot. w/  
Energy    Coherent 

1.000E-03 6.083E+03 
1.074E-03 5.333E+03 
1.153E-03 4.676E+03 
1.153E-03 4.773E+03 
1.500E-03 2.845E+03 
2.000E-03 1.562E+03 
3.000E-03 6.414E+02 
3.000E-03 1.995E+03 
3.000E-03 1.994E+03 
3.136E-03 1.449E+03 
3.136E-03 2.255E+03 
3.389E-03 1.786E+03 
3.663E-03 1.416E+03 
3.663E-03 1.641E+03 
4.000E-03 1.322E+03 
4.327E-03 1.086E+03 
4.327E-03 1.153E+03 
4.487E-03 1.056E+03 
4.652E-03 9.666E+02 
4.652E-03 1.008E+03 
5.000E-03 8.488E+02 
6.000E-03 5.450E+02 
8.000E-03 2.685E+02 
1.000E-02 1.539E+02 
1.500E-02 5.575E+01 
1.503E-02 5.544E+01 
1.503E-02 1.303E+02 
1.641E-02 1.032E+02 
1.791E-02 8.183E+01 
1.791E-02 1.137E+02 
1.827E-02 1.083E+02 
1.864E-02 1.031E+02 
1.864E-02 1.187E+02 
2.000E-02 9.933E+01 
3.000E-02 3.550E+01 
4.000E-02 1.693E+01 
5.000E-02 9.524E+00 
6.000E-02 5.960E+00 
8.000E-02 2.871E+00 
1.000E-01 1.655E+00 
1.011E-01 1.610E+00 
1.011E-01 6.089E+00 
1.500E-01 2.294E+00 
2.000E-01 1.141E+00 
3.000E-01 4.578E-01 
4.000E-01 2.601E-01 
5.000E-01 1.780E-01 
6.000E-01 1.358E-01 
8.000E-01 9.443E-02 
1.000E+00 7.451E-02 
1.022E+00 7.292E-02 
1.250E+00 6.087E-02 
1.500E+00 5.376E-02 
2.000E+00 4.721E-02 
2.044E+00 4.686E-02 
3.000E+00 4.324E-02 
4.000E+00 4.283E-02 
5.000E+00 4.358E-02 
6.000E+00 4.479E-02 
7.000E+00 4.619E-02 
8.000E+00 4.769E-02 
9.000E+00 4.925E-02 
1.000E+01 5.077E-02 
1.100E+01 5.228E-02 
1.200E+01 5.374E-02 
1.300E+01 5.516E-02 
1.400E+01 5.653E-02 
1.500E+01 5.786E-02 
1.600E+01 5.911E-02 
1.800E+01 6.140E-02 
2.000E+01 6.351E-02 
2.200E+01 6.546E-02 
2.400E+01 6.728E-02 
2.600E+01 6.897E-02 
2.800E+01 7.051E-02 
3.000E+01 7.199E-02 
4.000E+01 7.803E-02 
5.000E+01 8.265E-02 
6.000E+01 8.630E-02 
8.000E+01 9.172E-02 
1.000E+02 9.556E-02 
1.500E+02 1.018E-01 
2.000E+02 1.055E-01 
3.000E+02 1.098E-01 
4.000E+02 1.123E-01 
5.000E+02 1.140E-01 
6.000E+02 1.152E-01 
8.000E+02 1.168E-01 
1.000E+03 1.178E-01 
1.500E+03 1.193E-01 
2.000E+03 1.201E-01 
3.000E+03 1.210E-01 
4.000E+03 1.214E-01 
5.000E+03 1.218E-01 
6.000E+03 1.220E-01 
8.000E+03 1.222E-01 
1.000E+04 1.224E-01 
1.500E+04 1.227E-01 
2.000E+04 1.228E-01 
3.000E+04 1.229E-01 
4.000E+04 1.230E-01 
5.000E+04 1.230E-01 
6.000E+04 1.231E-01 
8.000E+04 1.231E-01 
1.000E+05 1.231E-01 
