Photon    Tot. w/  
Energy    Coherent 

1.000E-03 6.202E+03 
1.028E-03 5.894E+03 
1.058E-03 5.603E+03 
1.058E-03 5.683E+03 
1.130E-03 5.015E+03 
1.208E-03 4.425E+03 
1.208E-03 4.518E+03 
1.500E-03 2.951E+03 
2.000E-03 1.621E+03 
3.000E-03 6.663E+02 
3.105E-03 6.169E+02 
3.105E-03 1.714E+03 
3.176E-03 1.535E+03 
3.248E-03 1.374E+03 
3.248E-03 2.038E+03 
3.510E-03 1.654E+03 
3.792E-03 1.342E+03 
3.792E-03 1.558E+03 
4.000E-03 1.367E+03 
4.489E-03 1.024E+03 
4.489E-03 1.086E+03 
4.653E-03 9.958E+02 
4.822E-03 9.130E+02 
4.822E-03 9.522E+02 
5.000E-03 8.742E+02 
6.000E-03 5.614E+02 
8.000E-03 2.768E+02 
1.000E-02 1.589E+02 
1.500E-02 5.760E+01 
1.544E-02 5.354E+01 
1.544E-02 1.253E+02 
1.690E-02 9.861E+01 
1.848E-02 7.765E+01 
1.848E-02 1.081E+02 
1.886E-02 1.029E+02 
1.924E-02 9.798E+01 
1.924E-02 1.128E+02 
2.000E-02 1.023E+02 
3.000E-02 3.664E+01 
4.000E-02 1.750E+01 
5.000E-02 9.851E+00 
6.000E-02 6.167E+00 
8.000E-02 2.971E+00 
1.000E-01 1.712E+00 
1.039E-01 1.560E+00 
1.039E-01 5.827E+00 
1.500E-01 2.355E+00 
2.000E-01 1.172E+00 
3.000E-01 4.696E-01 
4.000E-01 2.662E-01 
5.000E-01 1.817E-01 
6.000E-01 1.383E-01 
8.000E-01 9.578E-02 
1.000E+00 7.535E-02 
1.022E+00 7.373E-02 
1.250E+00 6.141E-02 
1.500E+00 5.415E-02 
2.000E+00 4.751E-02 
2.044E+00 4.717E-02 
3.000E+00 4.348E-02 
4.000E+00 4.304E-02 
5.000E+00 4.379E-02 
6.000E+00 4.500E-02 
7.000E+00 4.642E-02 
8.000E+00 4.793E-02 
9.000E+00 4.947E-02 
1.000E+01 5.102E-02 
1.100E+01 5.254E-02 
1.200E+01 5.400E-02 
1.300E+01 5.545E-02 
1.400E+01 5.682E-02 
1.500E+01 5.815E-02 
1.600E+01 5.940E-02 
1.800E+01 6.171E-02 
2.000E+01 6.383E-02 
2.200E+01 6.581E-02 
2.400E+01 6.765E-02 
2.600E+01 6.933E-02 
2.800E+01 7.091E-02 
3.000E+01 7.236E-02 
4.000E+01 7.847E-02 
5.000E+01 8.312E-02 
6.000E+01 8.677E-02 
8.000E+01 9.224E-02 
1.000E+02 9.614E-02 
1.500E+02 1.024E-01 
2.000E+02 1.061E-01 
3.000E+02 1.105E-01 
4.000E+02 1.130E-01 
5.000E+02 1.147E-01 
6.000E+02 1.159E-01 
8.000E+02 1.175E-01 
1.000E+03 1.185E-01 
1.500E+03 1.200E-01 
2.000E+03 1.208E-01 
3.000E+03 1.217E-01 
4.000E+03 1.222E-01 
5.000E+03 1.225E-01 
6.000E+03 1.227E-01 
8.000E+03 1.230E-01 
1.000E+04 1.232E-01 
1.500E+04 1.234E-01 
2.000E+04 1.235E-01 
3.000E+04 1.237E-01 
4.000E+04 1.238E-01 
5.000E+04 1.238E-01 
6.000E+04 1.238E-01 
8.000E+04 1.239E-01 
1.000E+05 1.239E-01 
