Photon    Tot. w/  
Energy    Coherent 

1.000E-03 2.216E+03 
1.063E-03 1.976E+03 
1.131E-03 1.763E+03 
1.131E-03 2.339E+03 
1.146E-03 3.537E+03 
1.161E-03 5.356E+03 
1.161E-03 6.477E+03 
1.311E-03 5.709E+03 
1.481E-03 5.030E+03 
1.481E-03 5.811E+03 
1.500E-03 5.625E+03 
1.614E-03 4.773E+03 
1.614E-03 5.066E+03 
1.704E-03 4.490E+03 
1.800E-03 3.980E+03 
1.800E-03 4.158E+03 
2.000E-03 3.278E+03 
3.000E-03 1.256E+03 
4.000E-03 6.192E+02 
5.000E-03 3.542E+02 
6.000E-03 2.234E+02 
6.977E-03 1.522E+02 
6.977E-03 4.127E+02 
7.290E-03 3.691E+02 
7.617E-03 3.302E+02 
7.617E-03 4.492E+02 
8.000E-03 3.990E+02 
8.052E-03 3.921E+02 
8.052E-03 4.525E+02 
1.000E-02 2.629E+02 
1.500E-02 9.088E+01 
2.000E-02 4.241E+01 
3.000E-02 1.441E+01 
4.000E-02 6.718E+00 
4.852E-02 4.051E+00 
4.852E-02 2.001E+01 
5.000E-02 1.850E+01 
6.000E-02 1.155E+01 
8.000E-02 5.456E+00 
1.000E-01 3.040E+00 
1.500E-01 1.076E+00 
2.000E-01 5.426E-01 
3.000E-01 2.380E-01 
4.000E-01 1.509E-01 
5.000E-01 1.139E-01 
6.000E-01 9.404E-02 
8.000E-01 7.312E-02 
1.000E+00 6.186E-02 
1.022E+00 6.090E-02 
1.250E+00 5.330E-02 
1.500E+00 4.822E-02 
2.000E+00 4.285E-02 
2.044E+00 4.255E-02 
3.000E+00 3.913E-02 
4.000E+00 3.845E-02 
5.000E+00 3.885E-02 
6.000E+00 3.967E-02 
7.000E+00 4.071E-02 
8.000E+00 4.185E-02 
9.000E+00 4.303E-02 
1.000E+01 4.422E-02 
1.100E+01 4.540E-02 
1.200E+01 4.656E-02 
1.300E+01 4.769E-02 
1.400E+01 4.877E-02 
1.500E+01 4.980E-02 
1.600E+01 5.079E-02 
1.800E+01 5.258E-02 
2.000E+01 5.423E-02 
2.200E+01 5.579E-02 
2.400E+01 5.726E-02 
2.600E+01 5.858E-02 
2.800E+01 5.981E-02 
3.000E+01 6.099E-02 
4.000E+01 6.583E-02 
5.000E+01 6.959E-02 
6.000E+01 7.255E-02 
8.000E+01 7.698E-02 
1.000E+02 8.020E-02 
1.500E+02 8.540E-02 
2.000E+02 8.854E-02 
3.000E+02 9.218E-02 
4.000E+02 9.432E-02 
5.000E+02 9.572E-02 
6.000E+02 9.674E-02 
8.000E+02 9.811E-02 
1.000E+03 9.899E-02 
1.500E+03 1.003E-01 
2.000E+03 1.009E-01 
3.000E+03 1.017E-01 
4.000E+03 1.021E-01 
5.000E+03 1.024E-01 
6.000E+03 1.025E-01 
8.000E+03 1.028E-01 
1.000E+04 1.029E-01 
1.500E+04 1.031E-01 
2.000E+04 1.032E-01 
3.000E+04 1.033E-01 
4.000E+04 1.034E-01 
5.000E+04 1.035E-01 
6.000E+04 1.035E-01 
8.000E+04 1.035E-01 
1.000E+05 1.035E-01 
