Photon    Tot. w/  
Energy    Coherent 

1.000E-03 4.599E+03 
1.500E-03 1.786E+03 
2.000E-03 8.895E+02 
2.370E-03 5.844E+02 
2.370E-03 2.181E+03 
2.417E-03 2.054E+03 
2.465E-03 1.935E+03 
2.465E-03 2.694E+03 
2.579E-03 2.413E+03 
2.698E-03 2.161E+03 
2.698E-03 2.470E+03 
3.000E-03 1.906E+03 
4.000E-03 9.165E+02 
5.000E-03 5.133E+02 
6.000E-03 3.172E+02 
8.000E-03 1.469E+02 
1.000E-02 8.040E+01 
1.500E-02 2.672E+01 
1.899E-02 1.409E+01 
1.899E-02 8.779E+01 
2.000E-02 7.709E+01 
3.000E-02 2.665E+01 
4.000E-02 1.224E+01 
5.000E-02 6.644E+00 
6.000E-02 4.032E+00 
8.000E-02 1.852E+00 
1.000E-01 1.037E+00 
1.500E-01 4.023E-01 
2.000E-01 2.344E-01 
3.000E-01 1.357E-01 
4.000E-01 1.040E-01 
5.000E-01 8.832E-02 
6.000E-01 7.858E-02 
8.000E-01 6.642E-02 
1.000E+00 5.866E-02 
1.022E+00 5.794E-02 
1.250E+00 5.195E-02 
1.500E+00 4.741E-02 
2.000E+00 4.185E-02 
2.044E+00 4.150E-02 
3.000E+00 3.686E-02 
4.000E+00 3.498E-02 
5.000E+00 3.436E-02 
6.000E+00 3.432E-02 
7.000E+00 3.461E-02 
8.000E+00 3.508E-02 
9.000E+00 3.565E-02 
1.000E+01 3.628E-02 
1.100E+01 3.693E-02 
1.200E+01 3.759E-02 
1.300E+01 3.822E-02 
1.400E+01 3.884E-02 
1.500E+01 3.945E-02 
1.600E+01 4.004E-02 
1.800E+01 4.117E-02 
2.000E+01 4.224E-02 
2.200E+01 4.326E-02 
2.400E+01 4.422E-02 
2.600E+01 4.511E-02 
2.800E+01 4.596E-02 
3.000E+01 4.675E-02 
4.000E+01 5.008E-02 
5.000E+01 5.268E-02 
6.000E+01 5.477E-02 
8.000E+01 5.795E-02 
1.000E+02 6.026E-02 
1.500E+02 6.404E-02 
2.000E+02 6.634E-02 
3.000E+02 6.904E-02 
4.000E+02 7.067E-02 
5.000E+02 7.170E-02 
6.000E+02 7.250E-02 
8.000E+02 7.348E-02 
1.000E+03 7.416E-02 
1.500E+03 7.509E-02 
2.000E+03 7.565E-02 
3.000E+03 7.621E-02 
4.000E+03 7.653E-02 
5.000E+03 7.672E-02 
6.000E+03 7.684E-02 
8.000E+03 7.703E-02 
1.000E+04 7.716E-02 
1.500E+04 7.729E-02 
2.000E+04 7.742E-02 
3.000E+04 7.748E-02 
4.000E+04 7.754E-02 
5.000E+04 7.754E-02 
6.000E+04 7.754E-02 
8.000E+04 7.761E-02 
1.000E+05 7.761E-02 
