Photon    Tot. w/  
Energy    Coherent 

1.000E-03 3.873E+03 
1.500E-03 1.729E+03 
1.823E-03 1.147E+03 
1.823E-03 1.148E+03 
1.885E-03 1.749E+03 
1.949E-03 2.656E+03 
1.949E-03 2.741E+03 
2.000E-03 3.772E+03 
2.367E-03 2.695E+03 
2.367E-03 3.123E+03 
2.520E-03 2.686E+03 
2.682E-03 2.309E+03 
2.682E-03 2.454E+03 
2.804E-03 2.211E+03 
2.932E-03 1.992E+03 
2.932E-03 2.078E+03 
3.000E-03 1.972E+03 
4.000E-03 9.943E+02 
5.000E-03 5.759E+02 
6.000E-03 3.658E+02 
8.000E-03 1.778E+02 
1.000E-02 1.011E+02 
1.054E-02 8.858E+01 
1.054E-02 2.234E+02 
1.122E-02 1.890E+02 
1.196E-02 1.600E+02 
1.196E-02 2.192E+02 
1.224E-02 2.073E+02 
1.253E-02 1.961E+02 
1.253E-02 2.262E+02 
1.500E-02 1.440E+02 
2.000E-02 6.835E+01 
3.000E-02 2.368E+01 
4.000E-02 1.113E+01 
5.000E-02 6.206E+00 
6.000E-02 3.872E+00 
7.168E-02 2.464E+00 
7.168E-02 1.073E+01 
8.000E-02 8.070E+00 
1.000E-01 4.586E+00 
1.500E-01 1.637E+00 
2.000E-01 8.119E-01 
3.000E-01 3.339E-01 
4.000E-01 1.976E-01 
5.000E-01 1.409E-01 
6.000E-01 1.114E-01 
8.000E-01 8.179E-02 
1.000E+00 6.688E-02 
1.022E+00 6.568E-02 
1.250E+00 5.626E-02 
1.500E+00 5.038E-02 
2.000E+00 4.463E-02 
2.044E+00 4.434E-02 
3.000E+00 4.105E-02 
4.000E+00 4.068E-02 
5.000E+00 4.137E-02 
6.000E+00 4.246E-02 
7.000E+00 4.374E-02 
8.000E+00 4.511E-02 
9.000E+00 4.652E-02 
1.000E+01 4.790E-02 
1.100E+01 4.929E-02 
1.200E+01 5.063E-02 
1.300E+01 5.191E-02 
1.400E+01 5.318E-02 
1.500E+01 5.437E-02 
1.600E+01 5.550E-02 
1.800E+01 5.761E-02 
2.000E+01 5.953E-02 
2.200E+01 6.129E-02 
2.400E+01 6.293E-02 
2.600E+01 6.447E-02 
2.800E+01 6.590E-02 
3.000E+01 6.723E-02 
4.000E+01 7.275E-02 
5.000E+01 7.701E-02 
6.000E+01 8.035E-02 
8.000E+01 8.533E-02 
1.000E+02 8.890E-02 
1.500E+02 9.461E-02 
2.000E+02 9.803E-02 
3.000E+02 1.021E-01 
4.000E+02 1.044E-01 
5.000E+02 1.059E-01 
6.000E+02 1.070E-01 
8.000E+02 1.084E-01 
1.000E+03 1.094E-01 
1.500E+03 1.107E-01 
2.000E+03 1.115E-01 
3.000E+03 1.123E-01 
4.000E+03 1.127E-01 
5.000E+03 1.130E-01 
6.000E+03 1.132E-01 
8.000E+03 1.134E-01 
1.000E+04 1.136E-01 
1.500E+04 1.138E-01 
2.000E+04 1.139E-01 
3.000E+04 1.140E-01 
4.000E+04 1.141E-01 
5.000E+04 1.142E-01 
6.000E+04 1.142E-01 
8.000E+04 1.142E-01 
1.000E+05 1.142E-01 
