Photon    Tot. w/  
Energy    Coherent 

1.000E-03 4.653E+03 
1.500E-03 2.089E+03 
2.000E-03 1.137E+03 
2.206E-03 9.188E+02 
2.206E-03 9.937E+02 
2.248E-03 1.486E+03 
2.291E-03 2.225E+03 
2.291E-03 2.358E+03 
2.507E-03 2.278E+03 
2.743E-03 2.202E+03 
2.743E-03 2.539E+03 
3.000E-03 2.049E+03 
3.148E-03 1.822E+03 
3.148E-03 1.933E+03 
3.283E-03 1.750E+03 
3.425E-03 1.585E+03 
3.425E-03 1.652E+03 
4.000E-03 1.144E+03 
5.000E-03 6.660E+02 
6.000E-03 4.252E+02 
8.000E-03 2.072E+02 
1.000E-02 1.181E+02 
1.192E-02 7.583E+01 
1.192E-02 1.870E+02 
1.279E-02 1.549E+02 
1.373E-02 1.283E+02 
1.373E-02 1.764E+02 
1.404E-02 1.674E+02 
1.435E-02 1.588E+02 
1.435E-02 1.830E+02 
1.500E-02 1.637E+02 
2.000E-02 7.881E+01 
3.000E-02 2.752E+01 
4.000E-02 1.298E+01 
5.000E-02 7.258E+00 
6.000E-02 4.529E+00 
8.000E-02 2.185E+00 
8.072E-02 2.136E+00 
8.072E-02 8.902E+00 
1.000E-01 5.158E+00 
1.500E-01 1.859E+00 
2.000E-01 9.215E-01 
3.000E-01 3.744E-01 
4.000E-01 2.180E-01 
5.000E-01 1.530E-01 
6.000E-01 1.194E-01 
8.000E-01 8.603E-02 
1.000E+00 6.953E-02 
1.022E+00 6.820E-02 
1.250E+00 5.793E-02 
1.500E+00 5.167E-02 
2.000E+00 4.570E-02 
2.044E+00 4.536E-02 
3.000E+00 4.202E-02 
4.000E+00 4.166E-02 
5.000E+00 4.239E-02 
6.000E+00 4.355E-02 
7.000E+00 4.490E-02 
8.000E+00 4.633E-02 
9.000E+00 4.780E-02 
1.000E+01 4.926E-02 
1.100E+01 5.067E-02 
1.200E+01 5.209E-02 
1.300E+01 5.344E-02 
1.400E+01 5.476E-02 
1.500E+01 5.598E-02 
1.600E+01 5.717E-02 
1.800E+01 5.937E-02 
2.000E+01 6.136E-02 
2.200E+01 6.322E-02 
2.400E+01 6.493E-02 
2.600E+01 6.654E-02 
2.800E+01 6.800E-02 
3.000E+01 6.940E-02 
4.000E+01 7.517E-02 
5.000E+01 7.955E-02 
6.000E+01 8.303E-02 
8.000E+01 8.819E-02 
1.000E+02 9.191E-02 
1.500E+02 9.780E-02 
2.000E+02 1.014E-01 
3.000E+02 1.055E-01 
4.000E+02 1.079E-01 
5.000E+02 1.095E-01 
6.000E+02 1.106E-01 
8.000E+02 1.121E-01 
1.000E+03 1.131E-01 
1.500E+03 1.145E-01 
2.000E+03 1.152E-01 
3.000E+03 1.161E-01 
4.000E+03 1.165E-01 
5.000E+03 1.168E-01 
6.000E+03 1.170E-01 
8.000E+03 1.172E-01 
1.000E+04 1.174E-01 
1.500E+04 1.176E-01 
2.000E+04 1.178E-01 
3.000E+04 1.179E-01 
4.000E+04 1.180E-01 
5.000E+04 1.180E-01 
6.000E+04 1.180E-01 
8.000E+04 1.181E-01 
1.000E+05 1.181E-01 
