Photon    Tot. w/  
Energy    Coherent 

1.000E-03 3.509E+03 
1.500E-03 1.566E+03 
1.735E-03 1.154E+03 
1.735E-03 1.403E+03 
1.764E-03 2.067E+03 
1.793E-03 3.044E+03 
1.793E-03 3.382E+03 
2.000E-03 3.771E+03 
2.194E-03 2.985E+03 
2.194E-03 3.465E+03 
2.327E-03 3.003E+03 
2.469E-03 2.604E+03 
2.469E-03 2.767E+03 
2.586E-03 2.486E+03 
2.708E-03 2.233E+03 
2.708E-03 2.329E+03 
3.000E-03 1.838E+03 
4.000E-03 9.222E+02 
5.000E-03 5.329E+02 
6.000E-03 3.382E+02 
8.000E-03 1.639E+02 
9.881E-03 9.600E+01 
9.881E-03 2.437E+02 
1.000E-02 2.379E+02 
1.114E-02 1.790E+02 
1.114E-02 2.449E+02 
1.141E-02 2.312E+02 
1.168E-02 2.183E+02 
1.168E-02 2.517E+02 
1.500E-02 1.340E+02 
2.000E-02 6.334E+01 
3.000E-02 2.187E+01 
4.000E-02 1.025E+01 
5.000E-02 5.718E+00 
6.000E-02 3.569E+00 
6.742E-02 2.652E+00 
6.742E-02 1.180E+01 
8.000E-02 7.587E+00 
1.000E-01 4.300E+00 
1.500E-01 1.531E+00 
2.000E-01 7.599E-01 
3.000E-01 3.149E-01 
4.000E-01 1.881E-01 
5.000E-01 1.352E-01 
6.000E-01 1.076E-01 
8.000E-01 7.981E-02 
1.000E+00 6.566E-02 
1.022E+00 6.451E-02 
1.250E+00 5.545E-02 
1.500E+00 4.977E-02 
2.000E+00 4.414E-02 
2.044E+00 4.384E-02 
3.000E+00 4.057E-02 
4.000E+00 4.018E-02 
5.000E+00 4.082E-02 
6.000E+00 4.188E-02 
7.000E+00 4.312E-02 
8.000E+00 4.446E-02 
9.000E+00 4.582E-02 
1.000E+01 4.717E-02 
1.100E+01 4.852E-02 
1.200E+01 4.983E-02 
1.300E+01 5.110E-02 
1.400E+01 5.235E-02 
1.500E+01 5.350E-02 
1.600E+01 5.460E-02 
1.800E+01 5.666E-02 
2.000E+01 5.852E-02 
2.200E+01 6.025E-02 
2.400E+01 6.186E-02 
2.600E+01 6.335E-02 
2.800E+01 6.476E-02 
3.000E+01 6.605E-02 
4.000E+01 7.149E-02 
5.000E+01 7.562E-02 
6.000E+01 7.891E-02 
8.000E+01 8.378E-02 
1.000E+02 8.730E-02 
1.500E+02 9.289E-02 
2.000E+02 9.628E-02 
3.000E+02 1.002E-01 
4.000E+02 1.025E-01 
5.000E+02 1.040E-01 
6.000E+02 1.051E-01 
8.000E+02 1.065E-01 
1.000E+03 1.074E-01 
1.500E+03 1.087E-01 
2.000E+03 1.095E-01 
3.000E+03 1.103E-01 
4.000E+03 1.107E-01 
5.000E+03 1.110E-01 
6.000E+03 1.112E-01 
8.000E+03 1.114E-01 
1.000E+04 1.116E-01 
1.500E+04 1.118E-01 
2.000E+04 1.119E-01 
3.000E+04 1.120E-01 
4.000E+04 1.121E-01 
5.000E+04 1.121E-01 
6.000E+04 1.122E-01 
8.000E+04 1.122E-01 
1.000E+05 1.122E-01 
