Photon    Tot. w/  
Energy    Coherent 

1.000E-03 5.867E+03 
1.021E-03 5.649E+03 
1.042E-03 5.439E+03 
1.042E-03 5.554E+03 
1.500E-03 2.731E+03 
2.000E-03 1.494E+03 
2.787E-03 7.226E+02 
2.787E-03 2.432E+03 
2.847E-03 2.025E+03 
2.909E-03 1.687E+03 
2.909E-03 2.794E+03 
3.000E-03 2.249E+03 
3.426E-03 1.614E+03 
3.426E-03 1.866E+03 
4.000E-03 1.276E+03 
4.008E-03 1.269E+03 
4.008E-03 1.346E+03 
4.160E-03 1.231E+03 
4.317E-03 1.126E+03 
4.317E-03 1.175E+03 
5.000E-03 8.252E+02 
6.000E-03 5.298E+02 
8.000E-03 2.601E+02 
1.000E-02 1.489E+02 
1.421E-02 6.163E+01 
1.421E-02 1.461E+02 
1.500E-02 1.278E+02 
1.678E-02 9.415E+01 
1.678E-02 1.303E+02 
1.714E-02 1.240E+02 
1.749E-02 1.181E+02 
1.749E-02 1.360E+02 
2.000E-02 9.703E+01 
3.000E-02 3.443E+01 
4.000E-02 1.638E+01 
5.000E-02 9.194E+00 
6.000E-02 5.747E+00 
8.000E-02 2.769E+00 
9.573E-02 1.777E+00 
9.573E-02 6.894E+00 
1.000E-01 6.174E+00 
1.500E-01 2.249E+00 
2.000E-01 1.118E+00 
3.000E-01 4.491E-01 
4.000E-01 2.565E-01 
5.000E-01 1.765E-01 
6.000E-01 1.354E-01 
8.000E-01 9.496E-02 
1.000E+00 7.538E-02 
1.022E+00 7.380E-02 
1.250E+00 6.188E-02 
1.500E+00 5.480E-02 
2.000E+00 4.822E-02 
2.044E+00 4.788E-02 
3.000E+00 4.424E-02 
4.000E+00 4.383E-02 
5.000E+00 4.461E-02 
6.000E+00 4.586E-02 
7.000E+00 4.730E-02 
8.000E+00 4.884E-02 
9.000E+00 5.038E-02 
1.000E+01 5.195E-02 
1.100E+01 5.349E-02 
1.200E+01 5.501E-02 
1.300E+01 5.645E-02 
1.400E+01 5.784E-02 
1.500E+01 5.918E-02 
1.600E+01 6.045E-02 
1.800E+01 6.280E-02 
2.000E+01 6.494E-02 
2.200E+01 6.694E-02 
2.400E+01 6.877E-02 
2.600E+01 7.049E-02 
2.800E+01 7.208E-02 
3.000E+01 7.357E-02 
4.000E+01 7.973E-02 
5.000E+01 8.445E-02 
6.000E+01 8.814E-02 
8.000E+01 9.368E-02 
1.000E+02 9.760E-02 
1.500E+02 1.039E-01 
2.000E+02 1.077E-01 
3.000E+02 1.122E-01 
4.000E+02 1.147E-01 
5.000E+02 1.164E-01 
6.000E+02 1.176E-01 
8.000E+02 1.192E-01 
1.000E+03 1.202E-01 
1.500E+03 1.217E-01 
2.000E+03 1.226E-01 
3.000E+03 1.235E-01 
4.000E+03 1.239E-01 
5.000E+03 1.242E-01 
6.000E+03 1.245E-01 
8.000E+03 1.248E-01 
1.000E+04 1.249E-01 
1.500E+04 1.252E-01 
2.000E+04 1.253E-01 
3.000E+04 1.254E-01 
4.000E+04 1.255E-01 
5.000E+04 1.255E-01 
6.000E+04 1.256E-01 
8.000E+04 1.256E-01 
1.000E+05 1.257E-01 
