Photon    Tot. w/  
Energy    Coherent 

1.000E-03 2.107E+03 
1.039E-03 1.962E+03 
1.080E-03 1.828E+03 
1.080E-03 2.524E+03 
1.093E-03 3.753E+03 
1.106E-03 5.561E+03 
1.106E-03 6.794E+03 
1.253E-03 5.980E+03 
1.420E-03 5.264E+03 
1.420E-03 6.073E+03 
1.500E-03 5.356E+03 
1.541E-03 5.048E+03 
1.541E-03 5.356E+03 
1.629E-03 4.736E+03 
1.723E-03 4.190E+03 
1.723E-03 4.379E+03 
2.000E-03 3.120E+03 
3.000E-03 1.194E+03 
4.000E-03 5.871E+02 
5.000E-03 3.356E+02 
6.000E-03 2.115E+02 
6.716E-03 1.587E+02 
6.716E-03 4.334E+02 
7.008E-03 3.892E+02 
7.312E-03 3.496E+02 
7.312E-03 4.756E+02 
7.521E-03 4.438E+02 
7.737E-03 4.141E+02 
7.737E-03 4.778E+02 
8.000E-03 4.400E+02 
1.000E-02 2.499E+02 
1.500E-02 8.631E+01 
2.000E-02 4.025E+01 
3.000E-02 1.365E+01 
4.000E-02 6.362E+00 
4.683E-02 4.209E+00 
4.683E-02 2.100E+01 
5.000E-02 1.774E+01 
6.000E-02 1.107E+01 
8.000E-02 5.211E+00 
1.000E-01 2.902E+00 
1.500E-01 1.027E+00 
2.000E-01 5.192E-01 
3.000E-01 2.296E-01 
4.000E-01 1.466E-01 
5.000E-01 1.112E-01 
6.000E-01 9.218E-02 
8.000E-01 7.201E-02 
1.000E+00 6.106E-02 
1.022E+00 6.012E-02 
1.250E+00 5.271E-02 
1.500E+00 4.773E-02 
2.000E+00 4.240E-02 
2.044E+00 4.211E-02 
3.000E+00 3.868E-02 
4.000E+00 3.797E-02 
5.000E+00 3.833E-02 
6.000E+00 3.912E-02 
7.000E+00 4.013E-02 
8.000E+00 4.124E-02 
9.000E+00 4.239E-02 
1.000E+01 4.355E-02 
1.100E+01 4.470E-02 
1.200E+01 4.583E-02 
1.300E+01 4.693E-02 
1.400E+01 4.799E-02 
1.500E+01 4.899E-02 
1.600E+01 4.993E-02 
1.800E+01 5.172E-02 
2.000E+01 5.335E-02 
2.200E+01 5.485E-02 
2.400E+01 5.626E-02 
2.600E+01 5.758E-02 
2.800E+01 5.882E-02 
3.000E+01 5.994E-02 
4.000E+01 6.472E-02 
5.000E+01 6.837E-02 
6.000E+01 7.126E-02 
8.000E+01 7.562E-02 
1.000E+02 7.881E-02 
1.500E+02 8.387E-02 
2.000E+02 8.696E-02 
3.000E+02 9.057E-02 
4.000E+02 9.265E-02 
5.000E+02 9.407E-02 
6.000E+02 9.506E-02 
8.000E+02 9.637E-02 
1.000E+03 9.725E-02 
1.500E+03 9.849E-02 
2.000E+03 9.919E-02 
3.000E+03 9.993E-02 
4.000E+03 1.003E-01 
5.000E+03 1.006E-01 
6.000E+03 1.008E-01 
8.000E+03 1.010E-01 
1.000E+04 1.011E-01 
1.500E+04 1.013E-01 
2.000E+04 1.015E-01 
3.000E+04 1.016E-01 
4.000E+04 1.016E-01 
5.000E+04 1.017E-01 
6.000E+04 1.017E-01 
8.000E+04 1.017E-01 
1.000E+05 1.017E-01 
