Photon    Tot. w/  
Energy    Coherent 

1.000E-03 6.470E+03 
1.039E-03 6.031E+03 
1.080E-03 5.623E+03 
1.080E-03 5.703E+03 
1.171E-03 4.897E+03 
1.269E-03 4.204E+03 
1.269E-03 4.289E+03 
1.500E-03 3.082E+03 
2.000E-03 1.696E+03 
3.000E-03 6.980E+02 
3.219E-03 5.959E+02 
3.219E-03 1.536E+03 
3.294E-03 1.416E+03 
3.370E-03 1.306E+03 
3.370E-03 1.892E+03 
3.630E-03 1.566E+03 
3.909E-03 1.297E+03 
3.909E-03 1.504E+03 
4.000E-03 1.426E+03 
4.656E-03 9.745E+02 
4.656E-03 1.034E+03 
5.000E-03 8.686E+02 
5.002E-03 8.679E+02 
5.002E-03 9.053E+02 
6.000E-03 5.829E+02 
8.000E-03 2.879E+02 
1.000E-02 1.653E+02 
1.500E-02 6.000E+01 
1.587E-02 5.212E+01 
1.587E-02 1.214E+02 
1.740E-02 9.491E+01 
1.908E-02 7.425E+01 
1.908E-02 1.036E+02 
1.946E-02 9.870E+01 
1.984E-02 9.402E+01 
1.984E-02 1.078E+02 
2.000E-02 1.061E+02 
3.000E-02 3.811E+01 
4.000E-02 1.823E+01 
5.000E-02 1.027E+01 
6.000E-02 6.433E+00 
8.000E-02 3.101E+00 
1.000E-01 1.786E+00 
1.068E-01 1.525E+00 
1.068E-01 5.621E+00 
1.500E-01 2.434E+00 
2.000E-01 1.213E+00 
3.000E-01 4.859E-01 
4.000E-01 2.749E-01 
5.000E-01 1.872E-01 
6.000E-01 1.421E-01 
8.000E-01 9.803E-02 
1.000E+00 7.686E-02 
1.022E+00 7.520E-02 
1.250E+00 6.251E-02 
1.500E+00 5.504E-02 
2.000E+00 4.822E-02 
2.044E+00 4.787E-02 
3.000E+00 4.409E-02 
4.000E+00 4.363E-02 
5.000E+00 4.438E-02 
6.000E+00 4.560E-02 
7.000E+00 4.703E-02 
8.000E+00 4.856E-02 
9.000E+00 5.013E-02 
1.000E+01 5.171E-02 
1.100E+01 5.324E-02 
1.200E+01 5.476E-02 
1.300E+01 5.619E-02 
1.400E+01 5.761E-02 
1.500E+01 5.895E-02 
1.600E+01 6.021E-02 
1.800E+01 6.258E-02 
2.000E+01 6.473E-02 
2.200E+01 6.672E-02 
2.400E+01 6.860E-02 
2.600E+01 7.033E-02 
2.800E+01 7.192E-02 
3.000E+01 7.342E-02 
4.000E+01 7.959E-02 
5.000E+01 8.432E-02 
6.000E+01 8.803E-02 
8.000E+01 9.357E-02 
1.000E+02 9.753E-02 
1.500E+02 1.039E-01 
2.000E+02 1.077E-01 
3.000E+02 1.121E-01 
4.000E+02 1.147E-01 
5.000E+02 1.164E-01 
6.000E+02 1.176E-01 
8.000E+02 1.192E-01 
1.000E+03 1.203E-01 
1.500E+03 1.218E-01 
2.000E+03 1.226E-01 
3.000E+03 1.235E-01 
4.000E+03 1.240E-01 
5.000E+03 1.243E-01 
6.000E+03 1.246E-01 
8.000E+03 1.248E-01 
1.000E+04 1.250E-01 
1.500E+04 1.253E-01 
2.000E+04 1.254E-01 
3.000E+04 1.255E-01 
4.000E+04 1.256E-01 
5.000E+04 1.256E-01 
6.000E+04 1.257E-01 
8.000E+04 1.257E-01 
1.000E+05 1.258E-01 
