Photon    Tot. w/  
Energy    Coherent 

1.000E-03 2.831E+03 
1.500E-03 9.772E+02 
2.000E-03 4.520E+02 
2.822E-03 1.775E+02 
2.822E-03 1.637E+03 
3.000E-03 1.473E+03 
4.000E-03 7.038E+02 
5.000E-03 3.901E+02 
6.000E-03 2.384E+02 
8.000E-03 1.075E+02 
1.000E-02 5.725E+01 
1.500E-02 1.784E+01 
2.000E-02 7.740E+00 
3.000E-02 2.426E+00 
4.000E-02 1.117E+00 
5.000E-02 6.483E-01 
6.000E-02 4.394E-01 
8.000E-02 2.696E-01 
1.000E-01 2.050E-01 
1.500E-01 1.480E-01 
2.000E-01 1.266E-01 
3.000E-01 1.054E-01 
4.000E-01 9.311E-02 
5.000E-01 8.453E-02 
6.000E-01 7.795E-02 
8.000E-01 6.826E-02 
1.000E+00 6.128E-02 
1.022E+00 6.062E-02 
1.250E+00 5.478E-02 
1.500E+00 4.994E-02 
2.000E+00 4.328E-02 
2.044E+00 4.283E-02 
3.000E+00 3.585E-02 
4.000E+00 3.188E-02 
5.000E+00 2.950E-02 
6.000E+00 2.798E-02 
7.000E+00 2.697E-02 
8.000E+00 2.628E-02 
9.000E+00 2.581E-02 
1.000E+01 2.549E-02 
1.100E+01 2.526E-02 
1.200E+01 2.511E-02 
1.300E+01 2.502E-02 
1.400E+01 2.497E-02 
1.500E+01 2.496E-02 
1.600E+01 2.498E-02 
1.800E+01 2.506E-02 
2.000E+01 2.520E-02 
2.200E+01 2.538E-02 
2.400E+01 2.557E-02 
2.600E+01 2.578E-02 
2.800E+01 2.597E-02 
3.000E+01 2.618E-02 
4.000E+01 2.721E-02 
5.000E+01 2.813E-02 
6.000E+01 2.891E-02 
8.000E+01 3.016E-02 
1.000E+02 3.114E-02 
1.500E+02 3.285E-02 
2.000E+02 3.396E-02 
3.000E+02 3.533E-02 
4.000E+02 3.613E-02 
5.000E+02 3.670E-02 
6.000E+02 3.710E-02 
8.000E+02 3.765E-02 
1.000E+03 3.801E-02 
1.500E+03 3.853E-02 
2.000E+03 3.882E-02 
3.000E+03 3.913E-02 
4.000E+03 3.932E-02 
5.000E+03 3.943E-02 
6.000E+03 3.950E-02 
8.000E+03 3.962E-02 
1.000E+04 3.967E-02 
1.500E+04 3.977E-02 
2.000E+04 3.982E-02 
3.000E+04 3.987E-02 
4.000E+04 3.989E-02 
5.000E+04 3.991E-02 
6.000E+04 3.992E-02 
8.000E+04 3.994E-02 
1.000E+05 3.994E-02 
