Photon    Tot. w/  
Energy    Coherent 

1.000E-03 4.033E+03 
1.500E-03 1.801E+03 
1.960E-03 1.023E+03 
1.960E-03 1.055E+03 
2.000E-03 2.218E+03 
2.031E-03 2.592E+03 
2.031E-03 2.836E+03 
2.234E-03 2.686E+03 
2.457E-03 2.544E+03 
2.457E-03 2.946E+03 
2.619E-03 2.523E+03 
2.792E-03 2.162E+03 
2.792E-03 2.296E+03 
3.000E-03 1.938E+03 
3.048E-03 1.869E+03 
3.048E-03 1.949E+03 
4.000E-03 1.023E+03 
5.000E-03 5.934E+02 
6.000E-03 3.776E+02 
8.000E-03 1.836E+02 
1.000E-02 1.045E+02 
1.087E-02 8.457E+01 
1.087E-02 2.121E+02 
1.160E-02 1.785E+02 
1.239E-02 1.503E+02 
1.239E-02 2.061E+02 
1.267E-02 1.950E+02 
1.297E-02 1.846E+02 
1.297E-02 2.129E+02 
1.500E-02 1.478E+02 
2.000E-02 7.038E+01 
3.000E-02 2.443E+01 
4.000E-02 1.149E+01 
5.000E-02 6.414E+00 
6.000E-02 4.003E+00 
7.387E-02 2.360E+00 
7.387E-02 1.016E+01 
8.000E-02 8.288E+00 
1.000E-01 4.697E+00 
1.500E-01 1.680E+00 
2.000E-01 8.328E-01 
3.000E-01 3.414E-01 
4.000E-01 2.011E-01 
5.000E-01 1.428E-01 
6.000E-01 1.125E-01 
8.000E-01 8.224E-02 
1.000E+00 6.705E-02 
1.022E+00 6.580E-02 
1.250E+00 5.625E-02 
1.500E+00 5.034E-02 
2.000E+00 4.458E-02 
2.044E+00 4.427E-02 
3.000E+00 4.100E-02 
4.000E+00 4.065E-02 
5.000E+00 4.134E-02 
6.000E+00 4.244E-02 
7.000E+00 4.373E-02 
8.000E+00 4.511E-02 
9.000E+00 4.650E-02 
1.000E+01 4.791E-02 
1.100E+01 4.928E-02 
1.200E+01 5.065E-02 
1.300E+01 5.196E-02 
1.400E+01 5.322E-02 
1.500E+01 5.442E-02 
1.600E+01 5.554E-02 
1.800E+01 5.766E-02 
2.000E+01 5.956E-02 
2.200E+01 6.134E-02 
2.400E+01 6.301E-02 
2.600E+01 6.454E-02 
2.800E+01 6.597E-02 
3.000E+01 6.730E-02 
4.000E+01 7.288E-02 
5.000E+01 7.709E-02 
6.000E+01 8.046E-02 
8.000E+01 8.548E-02 
1.000E+02 8.904E-02 
1.500E+02 9.478E-02 
2.000E+02 9.819E-02 
3.000E+02 1.022E-01 
4.000E+02 1.045E-01 
5.000E+02 1.061E-01 
6.000E+02 1.071E-01 
8.000E+02 1.086E-01 
1.000E+03 1.096E-01 
1.500E+03 1.109E-01 
2.000E+03 1.116E-01 
3.000E+03 1.125E-01 
4.000E+03 1.129E-01 
5.000E+03 1.132E-01 
6.000E+03 1.134E-01 
8.000E+03 1.136E-01 
1.000E+04 1.138E-01 
1.500E+04 1.140E-01 
2.000E+04 1.141E-01 
3.000E+04 1.142E-01 
4.000E+04 1.143E-01 
5.000E+04 1.143E-01 
6.000E+04 1.144E-01 
8.000E+04 1.144E-01 
1.000E+05 1.144E-01 
