Photon    Tot. w/  
Energy    Coherent 

1.000E-03 5.650E+03 
1.500E-03 1.979E+03 
2.000E-03 9.048E+02 
3.000E-03 2.888E+02 
4.000E-03 1.256E+02 
5.000E-03 6.513E+01 
6.000E-03 3.790E+01 
8.000E-03 1.601E+01 
1.000E-02 8.206E+00 
1.500E-02 2.492E+00 
2.000E-02 1.133E+00 
3.000E-02 4.488E-01 
4.000E-02 2.828E-01 
5.000E-02 2.214E-01 
6.000E-02 1.920E-01 
8.000E-02 1.639E-01 
1.000E-01 1.496E-01 
1.500E-01 1.298E-01 
2.000E-01 1.176E-01 
3.000E-01 1.015E-01 
4.000E-01 9.073E-02 
5.000E-01 8.274E-02 
6.000E-01 7.649E-02 
8.000E-01 6.717E-02 
1.000E+00 6.037E-02 
1.022E+00 5.973E-02 
1.250E+00 5.399E-02 
1.500E+00 4.916E-02 
2.000E+00 4.228E-02 
2.044E+00 4.181E-02 
3.000E+00 3.422E-02 
4.000E+00 2.960E-02 
5.000E+00 2.663E-02 
6.000E+00 2.457E-02 
7.000E+00 2.308E-02 
8.000E+00 2.195E-02 
9.000E+00 2.108E-02 
1.000E+01 2.039E-02 
1.100E+01 1.984E-02 
1.200E+01 1.939E-02 
1.300E+01 1.902E-02 
1.400E+01 1.871E-02 
1.500E+01 1.846E-02 
1.600E+01 1.825E-02 
1.800E+01 1.792E-02 
2.000E+01 1.769E-02 
2.200E+01 1.752E-02 
2.400E+01 1.741E-02 
2.600E+01 1.733E-02 
2.800E+01 1.728E-02 
3.000E+01 1.725E-02 
4.000E+01 1.729E-02 
5.000E+01 1.748E-02 
6.000E+01 1.771E-02 
8.000E+01 1.816E-02 
1.000E+02 1.858E-02 
1.500E+02 1.938E-02 
2.000E+02 1.993E-02 
3.000E+02 2.063E-02 
4.000E+02 2.107E-02 
5.000E+02 2.137E-02 
6.000E+02 2.159E-02 
8.000E+02 2.189E-02 
1.000E+03 2.209E-02 
1.500E+03 2.238E-02 
2.000E+03 2.255E-02 
3.000E+03 2.273E-02 
4.000E+03 2.283E-02 
5.000E+03 2.289E-02 
6.000E+03 2.293E-02 
8.000E+03 2.299E-02 
1.000E+04 2.303E-02 
1.500E+04 2.308E-02 
2.000E+04 2.311E-02 
3.000E+04 2.314E-02 
4.000E+04 2.315E-02 
5.000E+04 2.316E-02 
6.000E+04 2.317E-02 
8.000E+04 2.318E-02 
1.000E+05 2.319E-02 
