Photon    Tot. w/  
Energy    Coherent 

1.000E-03 6.530E+03 
1.003E-03 6.490E+03 
1.007E-03 6.452E+03 
1.007E-03 6.869E+03 
1.110E-03 5.738E+03 
1.224E-03 4.796E+03 
1.224E-03 4.864E+03 
1.303E-03 4.308E+03 
1.387E-03 3.816E+03 
1.387E-03 3.892E+03 
1.500E-03 3.326E+03 
2.000E-03 1.834E+03 
3.000E-03 7.558E+02 
3.442E-03 5.548E+02 
3.442E-03 1.363E+03 
3.525E-03 1.271E+03 
3.611E-03 1.185E+03 
3.611E-03 1.694E+03 
4.000E-03 1.315E+03 
4.174E-03 1.182E+03 
4.174E-03 1.375E+03 
5.000E-03 8.759E+02 
5.001E-03 8.756E+02 
5.001E-03 9.288E+02 
5.181E-03 8.518E+02 
5.367E-03 7.812E+02 
5.367E-03 8.143E+02 
6.000E-03 6.216E+02 
8.000E-03 3.075E+02 
1.000E-02 1.769E+02 
1.500E-02 6.441E+01 
1.673E-02 4.903E+01 
1.673E-02 1.130E+02 
2.000E-02 7.025E+01 
2.031E-02 6.746E+01 
2.031E-02 9.452E+01 
2.071E-02 9.002E+01 
2.110E-02 8.577E+01 
2.110E-02 9.860E+01 
3.000E-02 4.077E+01 
4.000E-02 1.957E+01 
5.000E-02 1.105E+01 
6.000E-02 6.929E+00 
8.000E-02 3.343E+00 
1.000E-01 1.924E+00 
1.126E-01 1.445E+00 
1.126E-01 5.198E+00 
1.500E-01 2.575E+00 
2.000E-01 1.288E+00 
3.000E-01 5.153E-01 
4.000E-01 2.904E-01 
5.000E-01 1.969E-01 
6.000E-01 1.487E-01 
8.000E-01 1.018E-01 
1.000E+00 7.937E-02 
1.022E+00 7.760E-02 
1.250E+00 6.420E-02 
1.500E+00 5.638E-02 
2.000E+00 4.927E-02 
2.044E+00 4.892E-02 
3.000E+00 4.496E-02 
4.000E+00 4.445E-02 
5.000E+00 4.519E-02 
6.000E+00 4.641E-02 
7.000E+00 4.787E-02 
8.000E+00 4.943E-02 
9.000E+00 5.102E-02 
1.000E+01 5.261E-02 
1.100E+01 5.419E-02 
1.200E+01 5.572E-02 
1.300E+01 5.722E-02 
1.400E+01 5.864E-02 
1.500E+01 6.000E-02 
1.600E+01 6.131E-02 
1.800E+01 6.372E-02 
2.000E+01 6.592E-02 
2.200E+01 6.797E-02 
2.400E+01 6.988E-02 
2.600E+01 7.165E-02 
2.800E+01 7.328E-02 
3.000E+01 7.479E-02 
4.000E+01 8.113E-02 
5.000E+01 8.596E-02 
6.000E+01 8.975E-02 
8.000E+01 9.542E-02 
1.000E+02 9.945E-02 
1.500E+02 1.059E-01 
2.000E+02 1.098E-01 
3.000E+02 1.144E-01 
4.000E+02 1.170E-01 
5.000E+02 1.188E-01 
6.000E+02 1.200E-01 
8.000E+02 1.216E-01 
1.000E+03 1.227E-01 
1.500E+03 1.243E-01 
2.000E+03 1.251E-01 
3.000E+03 1.261E-01 
4.000E+03 1.266E-01 
5.000E+03 1.269E-01 
6.000E+03 1.271E-01 
8.000E+03 1.274E-01 
1.000E+04 1.276E-01 
1.500E+04 1.278E-01 
2.000E+04 1.280E-01 
3.000E+04 1.281E-01 
4.000E+04 1.282E-01 
5.000E+04 1.282E-01 
6.000E+04 1.283E-01 
8.000E+04 1.283E-01 
1.000E+05 1.283E-01 
