Photon    Tot. w/  
Energy    Coherent 

1.000E-03 3.493E+03 
1.500E-03 1.347E+03 
1.940E-03 7.209E+02 
1.940E-03 2.863E+03 
2.000E-03 2.590E+03 
2.007E-03 2.572E+03 
2.007E-03 3.578E+03 
2.109E-03 3.189E+03 
2.216E-03 2.842E+03 
2.216E-03 3.241E+03 
3.000E-03 1.526E+03 
4.000E-03 7.299E+02 
5.000E-03 4.058E+02 
6.000E-03 2.496E+02 
8.000E-03 1.150E+02 
1.000E-02 6.274E+01 
1.500E-02 2.079E+01 
1.610E-02 1.714E+01 
1.610E-02 1.109E+02 
2.000E-02 6.386E+01 
3.000E-02 2.156E+01 
4.000E-02 9.816E+00 
5.000E-02 5.305E+00 
6.000E-02 3.214E+00 
8.000E-02 1.481E+00 
1.000E-01 8.365E-01 
1.500E-01 3.369E-01 
2.000E-01 2.042E-01 
3.000E-01 1.247E-01 
4.000E-01 9.811E-02 
5.000E-01 8.443E-02 
6.000E-01 7.570E-02 
8.000E-01 6.448E-02 
1.000E+00 5.714E-02 
1.022E+00 5.646E-02 
1.250E+00 5.072E-02 
1.500E+00 4.630E-02 
2.000E+00 4.079E-02 
2.044E+00 4.044E-02 
3.000E+00 3.569E-02 
4.000E+00 3.365E-02 
5.000E+00 3.286E-02 
6.000E+00 3.268E-02 
7.000E+00 3.283E-02 
8.000E+00 3.317E-02 
9.000E+00 3.363E-02 
1.000E+01 3.414E-02 
1.100E+01 3.468E-02 
1.200E+01 3.523E-02 
1.300E+01 3.578E-02 
1.400E+01 3.631E-02 
1.500E+01 3.684E-02 
1.600E+01 3.734E-02 
1.800E+01 3.833E-02 
2.000E+01 3.927E-02 
2.200E+01 4.018E-02 
2.400E+01 4.103E-02 
2.600E+01 4.183E-02 
2.800E+01 4.258E-02 
3.000E+01 4.329E-02 
4.000E+01 4.630E-02 
5.000E+01 4.866E-02 
6.000E+01 5.056E-02 
8.000E+01 5.347E-02 
1.000E+02 5.558E-02 
1.500E+02 5.904E-02 
2.000E+02 6.115E-02 
3.000E+02 6.365E-02 
4.000E+02 6.511E-02 
5.000E+02 6.607E-02 
6.000E+02 6.677E-02 
8.000E+02 6.771E-02 
1.000E+03 6.831E-02 
1.500E+03 6.920E-02 
2.000E+03 6.968E-02 
3.000E+03 7.021E-02 
4.000E+03 7.049E-02 
5.000E+03 7.067E-02 
6.000E+03 7.080E-02 
8.000E+03 7.095E-02 
1.000E+04 7.109E-02 
1.500E+04 7.122E-02 
2.000E+04 7.129E-02 
3.000E+04 7.136E-02 
4.000E+04 7.143E-02 
5.000E+04 7.143E-02 
6.000E+04 7.150E-02 
8.000E+04 7.149E-02 
1.000E+05 7.149E-02 
