Photon    Tot. w/  
Energy    Coherent 

1.000E-03 2.854E+03 
1.500E-03 1.093E+03 
1.675E-03 8.362E+02 
1.675E-03 3.916E+03 
1.701E-03 3.519E+03 
1.727E-03 3.165E+03 
1.727E-03 4.564E+03 
1.822E-03 3.987E+03 
1.921E-03 3.483E+03 
1.921E-03 3.948E+03 
2.000E-03 3.600E+03 
3.000E-03 1.305E+03 
4.000E-03 6.187E+02 
5.000E-03 3.425E+02 
6.000E-03 2.101E+02 
8.000E-03 9.648E+01 
1.000E-02 5.257E+01 
1.433E-02 1.971E+01 
1.433E-02 1.313E+02 
1.500E-02 1.168E+02 
2.000E-02 5.548E+01 
3.000E-02 1.853E+01 
4.000E-02 8.391E+00 
5.000E-02 4.523E+00 
6.000E-02 2.739E+00 
8.000E-02 1.267E+00 
1.000E-01 7.221E-01 
1.500E-01 2.998E-01 
2.000E-01 1.872E-01 
3.000E-01 1.186E-01 
4.000E-01 9.480E-02 
5.000E-01 8.227E-02 
6.000E-01 7.410E-02 
8.000E-01 6.340E-02 
1.000E+00 5.631E-02 
1.022E+00 5.566E-02 
1.250E+00 5.004E-02 
1.500E+00 4.569E-02 
2.000E+00 4.020E-02 
2.044E+00 3.985E-02 
3.000E+00 3.501E-02 
4.000E+00 3.286E-02 
5.000E+00 3.197E-02 
6.000E+00 3.168E-02 
7.000E+00 3.173E-02 
8.000E+00 3.199E-02 
9.000E+00 3.237E-02 
1.000E+01 3.280E-02 
1.100E+01 3.328E-02 
1.200E+01 3.376E-02 
1.300E+01 3.424E-02 
1.400E+01 3.471E-02 
1.500E+01 3.518E-02 
1.600E+01 3.564E-02 
1.800E+01 3.655E-02 
2.000E+01 3.741E-02 
2.200E+01 3.824E-02 
2.400E+01 3.903E-02 
2.600E+01 3.976E-02 
2.800E+01 4.046E-02 
3.000E+01 4.111E-02 
4.000E+01 4.392E-02 
5.000E+01 4.613E-02 
6.000E+01 4.791E-02 
8.000E+01 5.063E-02 
1.000E+02 5.262E-02 
1.500E+02 5.588E-02 
2.000E+02 5.786E-02 
3.000E+02 6.022E-02 
4.000E+02 6.159E-02 
5.000E+02 6.250E-02 
6.000E+02 6.316E-02 
8.000E+02 6.404E-02 
1.000E+03 6.461E-02 
1.500E+03 6.545E-02 
2.000E+03 6.590E-02 
3.000E+03 6.640E-02 
4.000E+03 6.666E-02 
5.000E+03 6.684E-02 
6.000E+03 6.695E-02 
8.000E+03 6.711E-02 
1.000E+04 6.721E-02 
1.500E+04 6.734E-02 
2.000E+04 6.742E-02 
3.000E+04 6.749E-02 
4.000E+04 6.753E-02 
5.000E+04 6.756E-02 
6.000E+04 6.757E-02 
8.000E+04 6.759E-02 
1.000E+05 6.761E-02 
