Photon    Tot. w/  
Energy    Coherent 

1.000E-03 3.174E+03 
1.500E-03 1.219E+03 
1.804E-03 7.784E+02 
1.804E-03 3.096E+03 
1.834E-03 2.976E+03 
1.864E-03 2.861E+03 
1.864E-03 3.958E+03 
2.000E-03 3.410E+03 
2.065E-03 3.153E+03 
2.065E-03 3.607E+03 
3.000E-03 1.418E+03 
4.000E-03 6.748E+02 
5.000E-03 3.744E+02 
6.000E-03 2.300E+02 
8.000E-03 1.058E+02 
1.000E-02 5.766E+01 
1.500E-02 1.909E+01 
1.520E-02 1.842E+01 
1.520E-02 1.208E+02 
2.000E-02 5.980E+01 
3.000E-02 2.008E+01 
4.000E-02 9.110E+00 
5.000E-02 4.918E+00 
6.000E-02 2.978E+00 
8.000E-02 1.375E+00 
1.000E-01 7.800E-01 
1.500E-01 3.188E-01 
2.000E-01 1.961E-01 
3.000E-01 1.219E-01 
4.000E-01 9.670E-02 
5.000E-01 8.360E-02 
6.000E-01 7.511E-02 
8.000E-01 6.412E-02 
1.000E+00 5.689E-02 
1.022E+00 5.622E-02 
1.250E+00 5.052E-02 
1.500E+00 4.613E-02 
2.000E+00 4.061E-02 
2.044E+00 4.027E-02 
3.000E+00 3.545E-02 
4.000E+00 3.335E-02 
5.000E+00 3.250E-02 
6.000E+00 3.227E-02 
7.000E+00 3.237E-02 
8.000E+00 3.267E-02 
9.000E+00 3.309E-02 
1.000E+01 3.357E-02 
1.100E+01 3.408E-02 
1.200E+01 3.459E-02 
1.300E+01 3.510E-02 
1.400E+01 3.560E-02 
1.500E+01 3.611E-02 
1.600E+01 3.660E-02 
1.800E+01 3.754E-02 
2.000E+01 3.846E-02 
2.200E+01 3.932E-02 
2.400E+01 4.014E-02 
2.600E+01 4.092E-02 
2.800E+01 4.164E-02 
3.000E+01 4.232E-02 
4.000E+01 4.524E-02 
5.000E+01 4.753E-02 
6.000E+01 4.938E-02 
8.000E+01 5.220E-02 
1.000E+02 5.426E-02 
1.500E+02 5.762E-02 
2.000E+02 5.967E-02 
3.000E+02 6.211E-02 
4.000E+02 6.353E-02 
5.000E+02 6.447E-02 
6.000E+02 6.516E-02 
8.000E+02 6.606E-02 
1.000E+03 6.665E-02 
1.500E+03 6.751E-02 
2.000E+03 6.799E-02 
3.000E+03 6.850E-02 
4.000E+03 6.878E-02 
5.000E+03 6.895E-02 
6.000E+03 6.907E-02 
8.000E+03 6.923E-02 
1.000E+04 6.933E-02 
1.500E+04 6.948E-02 
2.000E+04 6.955E-02 
3.000E+04 6.963E-02 
4.000E+04 6.967E-02 
5.000E+04 6.970E-02 
6.000E+04 6.972E-02 
8.000E+04 6.974E-02 
1.000E+05 6.976E-02 
