Photon    Tot. w/  
Energy    Coherent 

1.000E-03 5.237E+03 
1.500E-03 1.857E+03 
2.000E-03 8.705E+02 
3.000E-03 2.922E+02 
4.000E-03 1.332E+02 
4.493E-03 9.688E+01 
4.493E-03 8.148E+02 
5.000E-03 6.306E+02 
6.000E-03 3.934E+02 
8.000E-03 1.828E+02 
1.000E-02 9.952E+01 
1.500E-02 3.202E+01 
2.000E-02 1.409E+01 
3.000E-02 4.408E+00 
4.000E-02 1.970E+00 
5.000E-02 1.087E+00 
6.000E-02 6.933E-01 
8.000E-02 3.752E-01 
1.000E-01 2.577E-01 
1.500E-01 1.619E-01 
2.000E-01 1.311E-01 
3.000E-01 1.052E-01 
4.000E-01 9.194E-02 
5.000E-01 8.305E-02 
6.000E-01 7.639E-02 
8.000E-01 6.675E-02 
1.000E+00 5.985E-02 
1.022E+00 5.920E-02 
1.250E+00 5.347E-02 
1.500E+00 4.878E-02 
2.000E+00 4.243E-02 
2.044E+00 4.200E-02 
3.000E+00 3.554E-02 
4.000E+00 3.202E-02 
5.000E+00 2.999E-02 
6.000E+00 2.878E-02 
7.000E+00 2.803E-02 
8.000E+00 2.756E-02 
9.000E+00 2.730E-02 
1.000E+01 2.716E-02 
1.100E+01 2.710E-02 
1.200E+01 2.709E-02 
1.300E+01 2.714E-02 
1.400E+01 2.722E-02 
1.500E+01 2.733E-02 
1.600E+01 2.745E-02 
1.800E+01 2.773E-02 
2.000E+01 2.805E-02 
2.200E+01 2.837E-02 
2.400E+01 2.870E-02 
2.600E+01 2.902E-02 
2.800E+01 2.935E-02 
3.000E+01 2.967E-02 
4.000E+01 3.112E-02 
5.000E+01 3.233E-02 
6.000E+01 3.335E-02 
8.000E+01 3.497E-02 
1.000E+02 3.621E-02 
1.500E+02 3.832E-02 
2.000E+02 3.967E-02 
3.000E+02 4.131E-02 
4.000E+02 4.229E-02 
5.000E+02 4.296E-02 
6.000E+02 4.344E-02 
8.000E+02 4.411E-02 
1.000E+03 4.453E-02 
1.500E+03 4.517E-02 
2.000E+03 4.552E-02 
3.000E+03 4.590E-02 
4.000E+03 4.611E-02 
5.000E+03 4.625E-02 
6.000E+03 4.635E-02 
8.000E+03 4.647E-02 
1.000E+04 4.655E-02 
1.500E+04 4.665E-02 
2.000E+04 4.671E-02 
3.000E+04 4.678E-02 
4.000E+04 4.680E-02 
5.000E+04 4.683E-02 
6.000E+04 4.684E-02 
8.000E+04 4.686E-02 
1.000E+05 4.687E-02 
