Photon    Tot. w/  
Energy    Coherent 

1.000E-03 6.042E+02 
1.500E-03 1.797E+02 
2.000E-03 7.470E+01 
3.000E-03 2.127E+01 
4.000E-03 8.685E+00 
5.000E-03 4.369E+00 
6.000E-03 2.528E+00 
8.000E-03 1.124E+00 
1.000E-02 6.466E-01 
1.500E-02 3.070E-01 
2.000E-02 2.251E-01 
3.000E-02 1.792E-01 
4.000E-02 1.640E-01 
5.000E-02 1.554E-01 
6.000E-02 1.493E-01 
8.000E-02 1.401E-01 
1.000E-01 1.328E-01 
1.500E-01 1.190E-01 
2.000E-01 1.089E-01 
3.000E-01 9.463E-02 
4.000E-01 8.472E-02 
5.000E-01 7.739E-02 
6.000E-01 7.155E-02 
8.000E-01 6.286E-02 
1.000E+00 5.652E-02 
1.022E+00 5.591E-02 
1.250E+00 5.054E-02 
1.500E+00 4.598E-02 
2.000E+00 3.938E-02 
2.044E+00 3.891E-02 
3.000E+00 3.138E-02 
4.000E+00 2.664E-02 
5.000E+00 2.347E-02 
6.000E+00 2.121E-02 
7.000E+00 1.951E-02 
8.000E+00 1.819E-02 
9.000E+00 1.714E-02 
1.000E+01 1.627E-02 
1.100E+01 1.556E-02 
1.200E+01 1.495E-02 
1.300E+01 1.443E-02 
1.400E+01 1.399E-02 
1.500E+01 1.361E-02 
1.600E+01 1.327E-02 
1.800E+01 1.271E-02 
2.000E+01 1.227E-02 
2.200E+01 1.191E-02 
2.400E+01 1.161E-02 
2.600E+01 1.137E-02 
2.800E+01 1.117E-02 
3.000E+01 1.100E-02 
4.000E+01 1.045E-02 
5.000E+01 1.018E-02 
6.000E+01 1.004E-02 
8.000E+01 9.942E-03 
1.000E+02 9.940E-03 
1.500E+02 1.006E-02 
2.000E+02 1.021E-02 
3.000E+02 1.046E-02 
4.000E+02 1.064E-02 
5.000E+02 1.078E-02 
6.000E+02 1.089E-02 
8.000E+02 1.104E-02 
1.000E+03 1.115E-02 
1.500E+03 1.132E-02 
2.000E+03 1.142E-02 
3.000E+03 1.153E-02 
4.000E+03 1.159E-02 
5.000E+03 1.163E-02 
6.000E+03 1.167E-02 
8.000E+03 1.170E-02 
1.000E+04 1.173E-02 
1.500E+04 1.176E-02 
2.000E+04 1.179E-02 
3.000E+04 1.180E-02 
4.000E+04 1.182E-02 
5.000E+04 1.182E-02 
6.000E+04 1.183E-02 
8.000E+04 1.184E-02 
1.000E+05 1.184E-02 
