Photon    Tot. w/  
Energy    Coherent 

1.000E-03 5.357E+03 
1.500E-03 2.092E+03 
2.000E-03 1.044E+03 
2.677E-03 5.072E+02 
2.677E-03 1.812E+03 
2.734E-03 1.704E+03 
2.793E-03 1.602E+03 
2.793E-03 2.224E+03 
3.000E-03 1.862E+03 
3.043E-03 1.800E+03 
3.043E-03 2.059E+03 
4.000E-03 1.036E+03 
5.000E-03 5.836E+02 
6.000E-03 3.619E+02 
8.000E-03 1.683E+02 
1.000E-02 9.232E+01 
1.500E-02 3.077E+01 
2.000E-02 1.410E+01 
2.104E-02 1.229E+01 
2.104E-02 7.480E+01 
3.000E-02 2.993E+01 
4.000E-02 1.380E+01 
5.000E-02 7.524E+00 
6.000E-02 4.572E+00 
8.000E-02 2.099E+00 
1.000E-01 1.169E+00 
1.500E-01 4.450E-01 
2.000E-01 2.534E-01 
3.000E-01 1.418E-01 
4.000E-01 1.066E-01 
5.000E-01 8.968E-02 
6.000E-01 7.935E-02 
8.000E-01 6.674E-02 
1.000E+00 5.876E-02 
1.022E+00 5.804E-02 
1.250E+00 5.196E-02 
1.500E+00 4.740E-02 
2.000E+00 4.189E-02 
2.044E+00 4.155E-02 
3.000E+00 3.705E-02 
4.000E+00 3.532E-02 
5.000E+00 3.482E-02 
6.000E+00 3.487E-02 
7.000E+00 3.524E-02 
8.000E+00 3.578E-02 
9.000E+00 3.643E-02 
1.000E+01 3.712E-02 
1.100E+01 3.783E-02 
1.200E+01 3.855E-02 
1.300E+01 3.924E-02 
1.400E+01 3.991E-02 
1.500E+01 4.055E-02 
1.600E+01 4.118E-02 
1.800E+01 4.239E-02 
2.000E+01 4.353E-02 
2.200E+01 4.461E-02 
2.400E+01 4.561E-02 
2.600E+01 4.656E-02 
2.800E+01 4.745E-02 
3.000E+01 4.828E-02 
4.000E+01 5.178E-02 
5.000E+01 5.450E-02 
6.000E+01 5.667E-02 
8.000E+01 5.999E-02 
1.000E+02 6.240E-02 
1.500E+02 6.635E-02 
2.000E+02 6.869E-02 
3.000E+02 7.153E-02 
4.000E+02 7.319E-02 
5.000E+02 7.429E-02 
6.000E+02 7.511E-02 
8.000E+02 7.616E-02 
1.000E+03 7.680E-02 
1.500E+03 7.780E-02 
2.000E+03 7.840E-02 
3.000E+03 7.899E-02 
4.000E+03 7.929E-02 
5.000E+03 7.947E-02 
6.000E+03 7.965E-02 
8.000E+03 7.983E-02 
1.000E+04 7.996E-02 
1.500E+04 8.007E-02 
2.000E+04 8.020E-02 
3.000E+04 8.026E-02 
4.000E+04 8.032E-02 
5.000E+04 8.038E-02 
6.000E+04 8.038E-02 
8.000E+04 8.038E-02 
1.000E+05 8.044E-02 
