Photon    Tot. w/  
Energy    Coherent 

1.000E-03 9.795E+03 
1.500E-03 3.696E+03 
2.000E-03 1.779E+03 
3.000E-03 6.129E+02 
4.000E-03 2.830E+02 
5.000E-03 1.543E+02 
6.000E-03 9.372E+01 
7.709E-03 4.711E+01 
7.709E-03 3.555E+02 
8.000E-03 3.248E+02 
1.000E-02 1.842E+02 
1.500E-02 6.201E+01 
2.000E-02 2.803E+01 
3.000E-02 8.962E+00 
4.000E-02 3.980E+00 
5.000E-02 2.144E+00 
6.000E-02 1.314E+00 
8.000E-02 6.414E-01 
1.000E-01 3.950E-01 
1.500E-01 2.023E-01 
2.000E-01 1.476E-01 
3.000E-01 1.094E-01 
4.000E-01 9.312E-02 
5.000E-01 8.315E-02 
6.000E-01 7.604E-02 
8.000E-01 6.604E-02 
1.000E+00 5.906E-02 
1.022E+00 5.841E-02 
1.250E+00 5.270E-02 
1.500E+00 4.810E-02 
2.000E+00 4.204E-02 
2.044E+00 4.165E-02 
3.000E+00 3.581E-02 
4.000E+00 3.283E-02 
5.000E+00 3.127E-02 
6.000E+00 3.045E-02 
7.000E+00 3.006E-02 
8.000E+00 2.991E-02 
9.000E+00 2.992E-02 
1.000E+01 3.002E-02 
1.100E+01 3.020E-02 
1.200E+01 3.040E-02 
1.300E+01 3.062E-02 
1.400E+01 3.089E-02 
1.500E+01 3.115E-02 
1.600E+01 3.143E-02 
1.800E+01 3.200E-02 
2.000E+01 3.256E-02 
2.200E+01 3.311E-02 
2.400E+01 3.365E-02 
2.600E+01 3.416E-02 
2.800E+01 3.465E-02 
3.000E+01 3.512E-02 
4.000E+01 3.717E-02 
5.000E+01 3.884E-02 
6.000E+01 4.023E-02 
8.000E+01 4.239E-02 
1.000E+02 4.400E-02 
1.500E+02 4.668E-02 
2.000E+02 4.834E-02 
3.000E+02 5.033E-02 
4.000E+02 5.150E-02 
5.000E+02 5.228E-02 
6.000E+02 5.285E-02 
8.000E+02 5.360E-02 
1.000E+03 5.409E-02 
1.500E+03 5.482E-02 
2.000E+03 5.521E-02 
3.000E+03 5.564E-02 
4.000E+03 5.588E-02 
5.000E+03 5.603E-02 
6.000E+03 5.613E-02 
8.000E+03 5.627E-02 
1.000E+04 5.636E-02 
1.500E+04 5.647E-02 
2.000E+04 5.654E-02 
3.000E+04 5.660E-02 
4.000E+04 5.664E-02 
5.000E+04 5.666E-02 
6.000E+04 5.668E-02 
8.000E+04 5.670E-02 
1.000E+05 5.671E-02 
