Photon    Tot. w/  
Energy    Coherent 

1.000E-03 7.368E+03 
1.066E-03 6.592E+03 
1.136E-03 5.901E+03 
1.136E-03 6.270E+03 
1.266E-03 5.101E+03 
1.412E-03 4.151E+03 
1.412E-03 4.203E+03 
1.500E-03 3.725E+03 
1.617E-03 3.200E+03 
1.617E-03 3.259E+03 
2.000E-03 2.095E+03 
3.000E-03 8.637E+02 
3.887E-03 4.808E+02 
3.887E-03 1.111E+03 
4.000E-03 1.049E+03 
4.092E-03 9.850E+02 
4.092E-03 1.386E+03 
4.370E-03 1.182E+03 
4.667E-03 1.008E+03 
4.667E-03 1.173E+03 
5.000E-03 9.898E+02 
5.710E-03 7.069E+02 
5.710E-03 7.488E+02 
6.000E-03 6.640E+02 
6.121E-03 6.319E+02 
6.121E-03 6.582E+02 
8.000E-03 3.429E+02 
1.000E-02 1.980E+02 
1.500E-02 7.238E+01 
1.850E-02 4.298E+01 
1.850E-02 9.702E+01 
2.000E-02 7.935E+01 
2.294E-02 5.498E+01 
2.294E-02 7.747E+01 
2.335E-02 7.399E+01 
2.377E-02 7.070E+01 
2.377E-02 8.116E+01 
3.000E-02 4.552E+01 
4.000E-02 2.201E+01 
5.000E-02 1.249E+01 
6.000E-02 7.861E+00 
8.000E-02 3.801E+00 
1.000E-01 2.188E+00 
1.250E-01 1.280E+00 
1.250E-01 4.377E+00 
1.500E-01 2.819E+00 
2.000E-01 1.418E+00 
3.000E-01 5.676E-01 
4.000E-01 3.183E-01 
5.000E-01 2.140E-01 
6.000E-01 1.604E-01 
8.000E-01 1.082E-01 
1.000E+00 8.335E-02 
1.022E+00 8.140E-02 
1.250E+00 6.672E-02 
1.500E+00 5.822E-02 
2.000E+00 5.062E-02 
2.044E+00 5.023E-02 
3.000E+00 4.597E-02 
4.000E+00 4.530E-02 
5.000E+00 4.599E-02 
6.000E+00 4.715E-02 
7.000E+00 4.861E-02 
8.000E+00 5.017E-02 
9.000E+00 5.180E-02 
1.000E+01 5.343E-02 
1.100E+01 5.503E-02 
1.200E+01 5.659E-02 
1.300E+01 5.810E-02 
1.400E+01 5.957E-02 
1.500E+01 6.098E-02 
1.600E+01 6.230E-02 
1.800E+01 6.478E-02 
2.000E+01 6.704E-02 
2.200E+01 6.915E-02 
2.400E+01 7.112E-02 
2.600E+01 7.293E-02 
2.800E+01 7.461E-02 
3.000E+01 7.617E-02 
4.000E+01 8.270E-02 
5.000E+01 8.766E-02 
6.000E+01 9.156E-02 
8.000E+01 9.739E-02 
1.000E+02 1.016E-01 
1.500E+02 1.082E-01 
2.000E+02 1.121E-01 
3.000E+02 1.168E-01 
4.000E+02 1.195E-01 
5.000E+02 1.213E-01 
6.000E+02 1.226E-01 
8.000E+02 1.243E-01 
1.000E+03 1.253E-01 
1.500E+03 1.269E-01 
2.000E+03 1.278E-01 
3.000E+03 1.287E-01 
4.000E+03 1.293E-01 
5.000E+03 1.296E-01 
6.000E+03 1.298E-01 
8.000E+03 1.301E-01 
1.000E+04 1.303E-01 
1.500E+04 1.305E-01 
2.000E+04 1.307E-01 
3.000E+04 1.308E-01 
4.000E+04 1.309E-01 
5.000E+04 1.310E-01 
6.000E+04 1.310E-01 
8.000E+04 1.310E-01 
1.000E+05 1.310E-01 
