Photon    Tot. w/  
Energy    Coherent 

1.000E-03 7.894E+03 
1.131E-03 6.408E+03 
1.279E-03 5.202E+03 
1.279E-03 5.536E+03 
1.500E-03 4.063E+03 
1.616E-03 3.497E+03 
1.616E-03 3.537E+03 
1.705E-03 3.167E+03 
1.799E-03 2.837E+03 
1.799E-03 2.887E+03 
2.000E-03 2.311E+03 
3.000E-03 9.542E+02 
4.000E-03 4.970E+02 
4.253E-03 4.317E+02 
4.253E-03 9.548E+02 
4.373E-03 9.033E+02 
4.497E-03 8.545E+02 
4.497E-03 1.184E+03 
5.000E-03 9.274E+02 
5.109E-03 8.788E+02 
5.109E-03 1.024E+03 
6.000E-03 6.854E+02 
6.359E-03 5.901E+02 
6.359E-03 6.251E+02 
6.554E-03 5.804E+02 
6.754E-03 5.389E+02 
6.754E-03 5.610E+02 
8.000E-03 3.715E+02 
1.000E-02 2.147E+02 
1.500E-02 7.886E+01 
1.993E-02 3.905E+01 
1.993E-02 8.606E+01 
2.000E-02 8.576E+01 
2.525E-02 4.663E+01 
2.525E-02 6.601E+01 
2.568E-02 6.326E+01 
2.611E-02 6.062E+01 
2.611E-02 6.954E+01 
3.000E-02 4.923E+01 
4.000E-02 2.404E+01 
5.000E-02 1.370E+01 
6.000E-02 8.644E+00 
8.000E-02 4.191E+00 
1.000E-01 2.414E+00 
1.360E-01 1.159E+00 
1.360E-01 3.809E+00 
1.500E-01 3.026E+00 
2.000E-01 1.523E+00 
3.000E-01 6.114E-01 
4.000E-01 3.417E-01 
5.000E-01 2.288E-01 
6.000E-01 1.706E-01 
8.000E-01 1.139E-01 
1.000E+00 8.703E-02 
1.022E+00 8.493E-02 
1.250E+00 6.913E-02 
1.500E+00 6.004E-02 
2.000E+00 5.196E-02 
2.044E+00 5.153E-02 
3.000E+00 4.697E-02 
4.000E+00 4.615E-02 
5.000E+00 4.678E-02 
6.000E+00 4.786E-02 
7.000E+00 4.932E-02 
8.000E+00 5.090E-02 
9.000E+00 5.254E-02 
1.000E+01 5.419E-02 
1.100E+01 5.583E-02 
1.200E+01 5.742E-02 
1.300E+01 5.898E-02 
1.400E+01 6.047E-02 
1.500E+01 6.189E-02 
1.600E+01 6.327E-02 
1.800E+01 6.580E-02 
2.000E+01 6.811E-02 
2.200E+01 7.026E-02 
2.400E+01 7.227E-02 
2.600E+01 7.415E-02 
2.800E+01 7.586E-02 
3.000E+01 7.747E-02 
4.000E+01 8.414E-02 
5.000E+01 8.923E-02 
6.000E+01 9.326E-02 
8.000E+01 9.924E-02 
1.000E+02 1.035E-01 
1.500E+02 1.103E-01 
2.000E+02 1.144E-01 
3.000E+02 1.191E-01 
4.000E+02 1.219E-01 
5.000E+02 1.237E-01 
6.000E+02 1.250E-01 
8.000E+02 1.267E-01 
1.000E+03 1.278E-01 
1.500E+03 1.294E-01 
2.000E+03 1.303E-01 
3.000E+03 1.312E-01 
4.000E+03 1.318E-01 
5.000E+03 1.322E-01 
6.000E+03 1.324E-01 
8.000E+03 1.327E-01 
1.000E+04 1.329E-01 
1.500E+04 1.331E-01 
2.000E+04 1.333E-01 
3.000E+04 1.334E-01 
4.000E+04 1.335E-01 
5.000E+04 1.336E-01 
6.000E+04 1.336E-01 
8.000E+04 1.336E-01 
1.000E+05 1.336E-01 
