Photon    Tot. w/  
Energy    Coherent 

1.000E-03 2.396E+03 
1.114E-03 1.952E+03 
1.241E-03 1.592E+03 
1.241E-03 2.286E+03 
1.258E-03 3.370E+03 
1.275E-03 4.970E+03 
1.275E-03 5.879E+03 
1.500E-03 5.315E+03 
1.611E-03 4.466E+03 
1.611E-03 5.163E+03 
1.688E-03 4.638E+03 
1.768E-03 4.166E+03 
1.768E-03 4.424E+03 
1.865E-03 3.924E+03 
1.968E-03 3.482E+03 
1.968E-03 3.637E+03 
2.000E-03 3.507E+03 
3.000E-03 1.354E+03 
4.000E-03 6.696E+02 
5.000E-03 3.838E+02 
6.000E-03 2.423E+02 
7.514E-03 1.368E+02 
7.514E-03 3.658E+02 
8.000E-03 3.133E+02 
8.252E-03 2.882E+02 
8.252E-03 3.924E+02 
8.477E-03 3.675E+02 
8.708E-03 3.441E+02 
8.708E-03 3.972E+02 
1.000E-02 2.815E+02 
1.500E-02 9.800E+01 
2.000E-02 4.588E+01 
3.000E-02 1.563E+01 
4.000E-02 7.288E+00 
5.000E-02 4.064E+00 
5.200E-02 3.673E+00 
5.200E-02 1.777E+01 
6.000E-02 1.223E+01 
8.000E-02 5.824E+00 
1.000E-01 3.253E+00 
1.500E-01 1.151E+00 
2.000E-01 5.774E-01 
3.000E-01 2.498E-01 
4.000E-01 1.562E-01 
5.000E-01 1.167E-01 
6.000E-01 9.562E-02 
8.000E-01 7.365E-02 
1.000E+00 6.196E-02 
1.022E+00 6.099E-02 
1.250E+00 5.320E-02 
1.500E+00 4.808E-02 
2.000E+00 4.272E-02 
2.044E+00 4.242E-02 
3.000E+00 3.908E-02 
4.000E+00 3.848E-02 
5.000E+00 3.894E-02 
6.000E+00 3.981E-02 
7.000E+00 4.088E-02 
8.000E+00 4.206E-02 
9.000E+00 4.327E-02 
1.000E+01 4.449E-02 
1.100E+01 4.570E-02 
1.200E+01 4.688E-02 
1.300E+01 4.803E-02 
1.400E+01 4.914E-02 
1.500E+01 5.017E-02 
1.600E+01 5.118E-02 
1.800E+01 5.303E-02 
2.000E+01 5.470E-02 
2.200E+01 5.628E-02 
2.400E+01 5.774E-02 
2.600E+01 5.912E-02 
2.800E+01 6.039E-02 
3.000E+01 6.155E-02 
4.000E+01 6.652E-02 
5.000E+01 7.032E-02 
6.000E+01 7.330E-02 
8.000E+01 7.782E-02 
1.000E+02 8.107E-02 
1.500E+02 8.630E-02 
2.000E+02 8.947E-02 
3.000E+02 9.318E-02 
4.000E+02 9.530E-02 
5.000E+02 9.674E-02 
6.000E+02 9.776E-02 
8.000E+02 9.910E-02 
1.000E+03 9.998E-02 
1.500E+03 1.013E-01 
2.000E+03 1.020E-01 
3.000E+03 1.027E-01 
4.000E+03 1.031E-01 
5.000E+03 1.034E-01 
6.000E+03 1.035E-01 
8.000E+03 1.038E-01 
1.000E+04 1.039E-01 
1.500E+04 1.041E-01 
2.000E+04 1.042E-01 
3.000E+04 1.044E-01 
4.000E+04 1.044E-01 
5.000E+04 1.045E-01 
6.000E+04 1.045E-01 
8.000E+04 1.045E-01 
1.000E+05 1.045E-01 
