Photon    Tot. w/  
Energy    Coherent 

1.000E-03 3.864E+03 
1.500E-03 1.493E+03 
2.000E-03 7.419E+02 
2.080E-03 6.739E+02 
2.080E-03 2.626E+03 
2.117E-03 2.480E+03 
2.155E-03 2.342E+03 
2.155E-03 3.263E+03 
2.261E-03 2.910E+03 
2.373E-03 2.598E+03 
2.373E-03 2.961E+03 
3.000E-03 1.654E+03 
4.000E-03 7.934E+02 
5.000E-03 4.424E+02 
6.000E-03 2.725E+02 
8.000E-03 1.258E+02 
1.000E-02 6.871E+01 
1.500E-02 2.278E+01 
1.704E-02 1.611E+01 
1.704E-02 1.029E+02 
2.000E-02 6.855E+01 
3.000E-02 2.331E+01 
4.000E-02 1.064E+01 
5.000E-02 5.764E+00 
6.000E-02 3.493E+00 
8.000E-02 1.607E+00 
1.000E-01 9.048E-01 
1.500E-01 3.595E-01 
2.000E-01 2.149E-01 
3.000E-01 1.289E-01 
4.000E-01 1.006E-01 
5.000E-01 8.613E-02 
6.000E-01 7.703E-02 
8.000E-01 6.546E-02 
1.000E+00 5.795E-02 
1.022E+00 5.726E-02 
1.250E+00 5.141E-02 
1.500E+00 4.692E-02 
2.000E+00 4.137E-02 
2.044E+00 4.101E-02 
3.000E+00 3.628E-02 
4.000E+00 3.428E-02 
5.000E+00 3.355E-02 
6.000E+00 3.341E-02 
7.000E+00 3.360E-02 
8.000E+00 3.399E-02 
9.000E+00 3.449E-02 
1.000E+01 3.504E-02 
1.100E+01 3.563E-02 
1.200E+01 3.621E-02 
1.300E+01 3.679E-02 
1.400E+01 3.735E-02 
1.500E+01 3.790E-02 
1.600E+01 3.844E-02 
1.800E+01 3.948E-02 
2.000E+01 4.049E-02 
2.200E+01 4.144E-02 
2.400E+01 4.233E-02 
2.600E+01 4.316E-02 
2.800E+01 4.395E-02 
3.000E+01 4.469E-02 
4.000E+01 4.783E-02 
5.000E+01 5.028E-02 
6.000E+01 5.226E-02 
8.000E+01 5.526E-02 
1.000E+02 5.745E-02 
1.500E+02 6.103E-02 
2.000E+02 6.322E-02 
3.000E+02 6.580E-02 
4.000E+02 6.732E-02 
5.000E+02 6.832E-02 
6.000E+02 6.905E-02 
8.000E+02 7.001E-02 
1.000E+03 7.062E-02 
1.500E+03 7.152E-02 
2.000E+03 7.205E-02 
3.000E+03 7.264E-02 
4.000E+03 7.290E-02 
5.000E+03 7.310E-02 
6.000E+03 7.323E-02 
8.000E+03 7.336E-02 
1.000E+04 7.350E-02 
1.500E+04 7.363E-02 
2.000E+04 7.370E-02 
3.000E+04 7.383E-02 
4.000E+04 7.383E-02 
5.000E+04 7.390E-02 
6.000E+04 7.390E-02 
8.000E+04 7.390E-02 
1.000E+05 7.397E-02 
